q,user-throughput,ed,QoE,Revenue per user,Revenue,Revenue in percentage,eb,U,ce
0.5925149999999999,275191.81420499994,12149.699999999999,0.72,0.2,65022.579999999994,0.09090909090909091,52767.47305953065,464447,4848459.282
0.5925149999999999,351841.3321499999,15495.9,0.72,0.2,83133.40000000001,0.09090909090909091,52201.065467999455,593810,6250891.101
0.5925149999999999,322004.64680999995,14207.899999999998,0.72,0.2,76083.56,0.09090909090909091,51275.69045495483,543454,5834758.293
0.5925149999999999,319945.65718499996,14075.199999999999,0.72,0.2,75597.06,0.09090909090909091,51230.78071950052,539979,5785329.455999999
0.5925149999999999,239561.51719499996,10556.4,0.72,0.2,56603.82,0.09090909090909091,50249.099888169476,404313,4423764.984
0.5925149999999999,232804.47613499998,10304.0,0.72,0.2,55007.26,0.09090909090909091,49630.8753632891,392909,4371781.12
0.8464499999999999,287598.31649999996,44114.29999999999,1,2.2,636355.2329999999,1,49921.49972531779,339770,18607852.882999994
0.8464499999999999,298241.57879999996,45826.899999999994,1,2.2,659905.0776000001,1,50032.99783575997,352344,19287167.402999997
0.8464499999999999,332430.54075,51057.5,1,2.2,735553.3815,1,51319.428249016135,392735,20949913.4
0.5925149999999999,313352.15026499995,13822.8,0.72,0.2,74039.14,0.09090909090909091,53376.05586458214,528851,5453232.828
0.5925149999999999,397769.53985999996,17501.2,0.72,0.2,93985.36,0.09090909090909091,54674.63207959781,671324,6740412.168
0.5925149999999999,529765.29144,23263.8,0.72,0.2,125173.44,0.09090909090909091,55228.146766513586,894096,8870021.663999999
0.5925149999999999,608407.4373299999,26729.699999999997,0.72,0.2,143755.08,0.09090909090909091,54671.7930188397,1026822,10295211.252
0.5925149999999999,654323.2022249999,28708.1,0.72,0.2,154604.1,0.09090909090909091,53253.21885371579,1104315,11351756.902
0.5925149999999999,682599.7955699998,29996.1,0.72,0.2,161285.32,0.09090909090909091,51580.90289813908,1152038,12245607.864
0.5925149999999999,717365.6131949999,31536.499999999996,0.72,0.2,169499.82,0.09090909090909091,51520.32638269793,1210713,12889598.28
0.5925149999999999,766686.5617949999,33687.5,0.72,0.2,181153.42,0.09090909090909091,51907.678159923824,1293953,13666008.125
0.5925149999999999,851784.7511249998,37418.8,0.72,0.2,201260.5,0.09090909090909091,52286.613361647505,1437575,15069673.324000001
0.5925149999999999,874798.6262399999,38401.5,0.72,0.2,206698.24,0.09090909090909091,52509.570094100796,1476416,15399769.53
0.5925149999999999,899691.3664199999,39437.1,0.72,0.2,212579.91999999998,0.09090909090909091,52482.087080069534,1518428,15823347.633
0.5925149999999999,848246.2515449999,37246.2,0.72,0.2,200424.42,0.09090909090909091,53148.37909928395,1431603,14756944.439999998
0.5925149999999999,844475.4860849999,37073.6,0.72,0.2,199533.46,0.09090909090909091,54077.8854082958,1425239,14436089.103999998
0.5925149999999999,841508.1709649998,36940.899999999994,0.72,0.2,198832.34,0.09090909090909091,54229.68786797914,1420231,14344151.469999999
0.5925149999999999,720057.4088399999,31669.199999999997,0.72,0.2,170135.84,0.09090909090909091,53969.77676176102,1215256,12356371.763999999
0.5925149999999999,572267.5774199999,25189.3,0.72,0.2,135215.92,0.09090909090909091,54062.61309149243,965828,9811232.35
0.5925149999999999,428228.9584649999,18882.0,0.72,0.2,101182.34,0.09090909090909091,54497.75563326251,722731,7295815.9799999995
0.5925149999999999,320768.06800499995,14155.0,0.72,0.2,75791.37999999999,0.09090909090909091,54514.6860981601,541367,5467651.85
0.5925149999999999,253553.16640499997,11153.999999999998,0.72,0.2,59909.78,0.09090909090909091,53778.189291899835,427927,4367460.239999999
0.8464499999999999,301102.57979999995,46490.6,1,2.2,666235.4796,1,52634.258502602795,355724,18599494.342
0.8464499999999999,279914.2434,43012.5,1,2.2,619353.0467999999,1,51580.90289813908,330692,17559423.0
0.8464499999999999,290630.30039999995,44725.09999999999,1,2.2,643063.9607999999,1,50309.126049159735,343352,18720137.855999995
0.5925149999999999,256122.31144499997,11286.699999999997,0.72,0.2,60516.82,0.09090909090909091,49100.84362994054,432263,4840414.161999999
0.5925149999999999,374361.0497549999,16518.5,0.72,0.2,88454.38,0.09090909090909091,49029.96134659658,631817,7094365.38
0.5925149999999999,509325.8939999999,22400.799999999996,0.72,0.2,120344.0,0.09090909090909091,49186.86272018009,859600,9590006.487999998
0.5925149999999999,692907.1865099999,30381.199999999997,0.72,0.2,163720.76,0.09090909090909091,49335.52270075512,1169434,12967303.783999998
0.5925149999999999,824031.9410399998,36170.7,0.72,0.2,194703.04,0.09090909090909091,49510.68114818908,1390736,15383760.417
0.5925149999999999,851427.4645799999,37418.8,0.72,0.2,201176.08,0.09090909090909091,48755.239173735354,1436972,16161179.72
0.5925149999999999,902427.6006899999,39609.7,0.72,0.2,213226.44,0.09090909090909091,47844.65100230914,1523046,17433021.163999997
0.5925149999999999,945703.1187449999,41535.2,0.72,0.2,223451.62,0.09090909090909091,46966.40526181844,1596083,18622306.919999998
0.5925149999999999,912886.0829549999,40034.7,0.72,0.2,215697.58,0.09090909090909091,46973.73917894241,1540697,17946755.315999996
0.5925149999999999,900888.2467199998,39556.799999999996,0.72,0.2,212862.71999999997,0.09090909090909091,48112.476978399936,1520448,17312824.656
0.5925149999999999,906424.1143649998,39782.3,0.72,0.2,214170.74,0.09090909090909091,49155.861149298056,1529791,17041941.674000002
0.5925149999999999,874658.7926999999,38401.5,0.72,0.2,206665.19999999998,0.09090909090909091,49637.894958126206,1476180,16290684.330000002
