Energy demand,QoE,Revenue per user,Revenue,Revenue in percentage 
216071.49999999997,1,2.2,3129703.9263,1
221302.1,1,2.2,3202851.9087,1
220651.39999999997,1,2.2,3195208.6038,1
197512.39999999997,1,2.2,2857286.8754999996,1
172355.39999999997,1,2.2,2494243.9395,1
152429.0,1,2.2,2201627.6621999997,1
147251.3,1,2.2,2134092.7611,1
147901.99999999997,1,2.2,2137950.9351,1
158110.69999999998,1,2.2,2290069.746,1
158017.9,1,2.2,2286367.0226999996,1
134268.09999999998,1,2.2,1943987.7924000002,1
105287.7,1,2.2,1524272.7752999999,1
82905.2,1,2.2,1197290.6559,1
66098.59999999999,1,2.2,954188.2359000001,1
54841.0,1,2.2,786754.7217,1
51057.5,1,2.2,735435.3888,1
48946.7,1,2.2,705596.346,1
48601.399999999994,1,2.2,698865.1434000001,1
61571.59999999999,1,2.2,887893.1946,1
78325.29999999999,1,2.2,1131716.6811,1
101066.09999999999,1,2.2,1460511.7677,1
131759.1,1,2.2,1903898.3679,1
155601.69999999998,1,2.2,2249701.2594000003,1
164655.7,1,2.2,2380748.0724000004,1
164708.59999999998,1,2.2,2385818.0127,1
160128.69999999998,1,2.2,2319412.4703,1
163301.4,1,2.2,2364296.5188,1
164005.0,1,2.2,2374885.8954000003,1
176178.8,1,2.2,2548278.9774,1
173059.0,1,2.2,2503005.3656999995,1
174160.8,1,2.2,2519241.5357999997,1
169939.2,1,2.2,2461940.1603000006,1
176231.69999999998,1,2.2,2550357.8964,1
180055.09999999998,1,2.2,2603731.8005999997,1
157712.5,1,2.2,2284640.2089,1
123754.0,1,2.2,1788716.8908,1
107703.9,1,2.2,1555456.5603,1
89543.0,1,2.2,1293351.6969,1
75563.79999999999,1,2.2,1094938.5438,1
73094.7,1,2.2,1057744.6227,1
70983.9,1,2.2,1023215.8383,1
58757.2,1,2.2,850092.4539,1
55637.399999999994,1,2.2,804110.8859999999,1
72391.09999999999,1,2.2,1045913.5134,1
92968.19999999998,1,2.2,1340818.4745,1
112987.39999999998,1,2.2,1636124.2362000002,1
132157.3,1,2.2,1913599.9899000002,1
136684.3,1,2.2,1976864.679,1
140958.8,1,2.2,2040028.2315,1
145791.19999999998,1,2.2,2108473.3619999997,1
147198.4,1,2.2,2126494.4058,1
148605.6,1,2.2,2146953.9654,1
150716.4,1,2.2,2180885.2947,1
146494.8,1,2.2,2117937.1257,1
139857.0,1,2.2,2024526.2381999998,1
139498.7,1,2.2,2016890.4249,1
149667.5,1,2.2,2168209.5075000003,1
148963.9,1,2.2,2154615.9993,1
128732.1,1,2.2,1863445.6008,1
111181.99999999999,1,2.2,1608184.3139999998,1
86728.6,1,2.2,1253646.2169,1
71687.5,1,2.2,1035193.0337999999,1
61173.4,1,2.2,882540.4464,1
52424.799999999996,1,2.2,754561.4436,1
45123.3,1,2.2,651291.6105,1
48601.399999999994,1,2.2,700241.7248999999,1
58053.59999999999,1,2.2,834832.0647,1
73798.29999999999,1,2.2,1063743.5214,1
95437.29999999999,1,2.2,1378587.3758999999,1
116810.79999999999,1,2.2,1688883.8292,1
135330.0,1,2.2,1957408.9938,1
134268.09999999998,1,2.2,1944585.2475,1
133219.19999999998,1,2.2,1927377.0422999999,1
142671.4,1,2.2,2061328.7232,1
136378.9,1,2.2,1974847.5657,1
140162.4,1,2.2,2024756.6049000002,1
153889.1,1,2.2,2227662.8451,1
162597.8,1,2.2,2352158.2539000004,1
161894.19999999998,1,2.2,2342196.2988,1
158814.3,1,2.2,2300286.4154999997,1
168532.0,1,2.2,2438350.9848,1
169235.59999999998,1,2.2,2446228.4021999994,1
151074.69999999998,1,2.2,2185981.4556,1
116810.79999999999,1,2.2,1687902.4296,1
89543.0,1,2.2,1293825.5406,1
68873.1,1,2.2,994884.48,1
58053.59999999999,1,2.2,837399.8106000001,1
50353.899999999994,1,2.2,724827.2832,1
47234.1,1,2.2,679319.559,1
47897.799999999996,1,2.2,689770.341,1
55942.799999999996,1,2.2,805560.5106,1
83210.6,1,2.2,1203465.6072,1
112230.9,1,2.2,1621974.4767,1
149667.5,1,2.2,2167542.7550999997,1
175568.0,1,2.2,2542452.3855,1
178289.59999999998,1,2.2,2579410.3212,1
177638.9,1,2.2,2572308.2844000002,1
183267.69999999998,1,2.2,2654135.2854,1
180055.09999999998,1,2.2,2605541.022,1
187794.7,1,2.2,2720514.6071999995,1
194432.5,1,2.2,2815519.3326000003,1
198255.89999999997,1,2.2,2869706.0754,1
194392.59999999998,1,2.2,2812445.9036999997,1
191219.89999999997,1,2.2,2767161.0546,1
191618.09999999998,1,2.2,2775690.2412,1
183573.09999999998,1,2.2,2655229.059,1
147901.99999999997,1,2.2,2141968.3055999996,1
114301.79999999999,1,2.2,1651204.827,1
87830.4,1,2.2,1270792.6164000002,1
66762.29999999999,1,2.2,962872.8732,1
58053.59999999999,1,2.2,839709.0963,1
51761.09999999999,1,2.2,747699.1379999999,1
51057.5,1,2.2,736802.6057999999,1
59460.799999999996,1,2.2,861247.4463,1
88441.19999999998,1,2.2,1273937.2155,1
135675.3,1,2.2,1963263.6792000001,1
183971.3,1,2.2,2665829.673,1
220651.39999999997,1,2.2,3195744.2531999997,1
244042.90000000002,1,2.2,3530600.0442,1
233581.69999999998,1,2.2,3382002.2852999996,1
240219.5,1,2.2,3481839.0927,1
246551.89999999997,1,2.2,3570698.8331999998,1
244135.7,1,2.2,3539711.7027,1
222363.99999999997,1,2.2,3219979.5791999996,1
195799.8,1,2.2,2832800.5809000004,1
200725.0,1,2.2,2904993.3843,1
195494.4,1,2.2,2830905.2061,1
182869.5,1,2.2,2645720.3456999995,1
190914.5,1,2.2,2764994.1092999997,1
170948.19999999998,1,2.2,2474700.2279999997,1
141264.19999999998,1,2.2,2043785.2689,1
109774.79999999999,1,2.2,1586773.3212000001,1
96844.5,1,2.2,1397550.4884,1
84617.79999999999,1,2.2,1224528.2406,1
78325.29999999999,1,2.2,1129832.5437,1
73400.1,1,2.2,1060014.5775000001,1
74860.19999999998,1,2.2,1082305.8333,1
76214.5,1,2.2,1100590.956,1
96180.79999999999,1,2.2,1393950.7746,1
143375.0,1,2.2,2074879.1547,1
195494.4,1,2.2,2830358.3193,1
218182.3,1,2.2,3162260.547,1
238454.0,1,2.2,3454314.9543,1
226227.3,1,2.2,3275018.4914999995,1
241626.69999999998,1,2.2,3498457.3344,1
250680.69999999995,1,2.2,3630172.7726999996,1
244441.1,1,2.2,3539844.6786,1
220651.39999999997,1,2.2,3195525.1239,1
192627.09999999998,1,2.2,2788397.8677,1
175169.8,1,2.2,2534962.6584,1
173815.5,1,2.2,2518286.3567999997,1
178289.59999999998,1,2.2,2578468.2525,1
180798.59999999998,1,2.2,2619670.1796,1
170642.8,1,2.2,2469169.5543,1
144078.59999999998,1,2.2,2086788.9258,1
113691.0,1,2.2,1646447.6609999998,1
84617.79999999999,1,2.2,1223925.1668,1
73798.29999999999,1,2.2,1063355.8311,1
64691.399999999994,1,2.2,933370.9524000001,1
57350.0,1,2.2,827274.9131999998,1
57350.0,1,2.2,828844.4034000001,1
70280.29999999999,1,2.2,1016778.6809999999,1
91613.9,1,2.2,1323078.3657000002,1
142671.4,1,2.2,2066870.6343,1
186082.09999999998,1,2.2,2695751.1234,1
215766.09999999998,1,2.2,3124918.6668,1
230461.89999999997,1,2.2,3340294.6752,1
215367.89999999997,1,2.2,3119829.9975,1
226227.3,1,2.2,3277357.7436,1
231112.59999999998,1,2.2,3348424.9341,1
220293.09999999998,1,2.2,3193015.4379000003,1
198919.59999999998,1,2.2,2879093.0502,1
173762.59999999998,1,2.2,2512678.8941999995,1
157314.3,1,2.2,2276414.4321,1
155601.69999999998,1,2.2,2255868.7191000003,1
170642.8,1,2.2,2467618.7931,1
185989.3,1,2.2,2692439.8362,1
167868.3,1,2.2,2432492.5536,1
140202.3,1,2.2,2027747.6262,1
107358.59999999999,1,2.2,1553525.6003999999,1
88441.19999999998,1,2.2,1274323.0329,1
67864.1,1,2.2,981500.7366,1
60868.0,1,2.2,876897.3987,1
56340.99999999999,1,2.2,813316.1895,1
53526.6,1,2.2,771985.0323,1
63284.19999999999,1,2.2,911444.9121000001,1
93021.09999999999,1,2.2,1343461.1364000002,1
142671.4,1,2.2,2065711.3092,1
179749.69999999998,1,2.2,2603018.2257,1
212951.69999999998,1,2.2,3084892.9209000003,1
242635.7,1,2.2,3512492.8469999996,1
214358.9,1,2.2,3104856.1619999995,1
200725.0,1,2.2,2906433.6444,1
199012.4,1,2.2,2884138.6427999996,1
182165.89999999997,1,2.2,2638165.0670999996,1
164005.0,1,2.2,2375249.238,1
156305.3,1,2.2,2263761.1196999997,1
134971.7,1,2.2,1949861.2068,1
131851.9,1,2.2,1908249.1146,1
141967.8,1,2.2,2051574.66,1
156305.3,1,2.2,2260065.888,1
150371.1,1,2.2,2175959.5677,1
125161.19999999998,1,2.2,1809105.2802000002,1
97548.09999999999,1,2.2,1409508.9549,1
77979.99999999999,1,2.2,1126751.6232,1
63987.799999999996,1,2.2,921459.3084000001,1
54933.79999999999,1,2.2,795113.4744000001,1
47539.5,1,2.2,685558.1889,1
45826.899999999994,1,2.2,658689.5654999999,1
48946.7,1,2.2,702412.416,1
56646.399999999994,1,2.2,815853.969,1
77621.7,1,2.2,1121865.2271,1
102778.7,1,2.2,1486618.1208,1
123448.6,1,2.2,1787684.9229,1
138848.0,1,2.2,2008522.3077,1
142273.19999999998,1,2.2,2057785.1963999998,1
148565.69999999998,1,2.2,2146613.0976,1
153490.9,1,2.2,2220766.8273,1
154194.5,1,2.2,2233910.8395,1
160181.6,1,2.2,2321187.9795,1
161535.9,1,2.2,2337663.8808,1
152481.9,1,2.2,2209308.4251,1
146494.8,1,2.2,2118708.7605,1
148963.9,1,2.2,2156878.4625,1
155601.69999999998,1,2.2,2252300.8446,1
155601.69999999998,1,2.2,2252587.3983,1
134931.8,1,2.2,1949074.5888,1
108367.59999999999,1,2.2,1565311.7600999998,1
89848.4,1,2.2,1298148.1938,1
73400.1,1,2.2,1059621.2685,1
64691.399999999994,1,2.2,932683.5981000001,1
61571.59999999999,1,2.2,888962.6205,1
62235.3,1,2.2,896834.4192,1
54841.0,1,2.2,787578.7977,1
54841.0,1,2.2,786634.8561,1
73400.1,1,2.2,1058308.3656000001,1
103482.29999999999,1,2.2,1493763.2343000001,1
137387.9,1,2.2,1987253.6553,1
160832.3,1,2.2,2327520.2544,1
163301.4,1,2.2,2365403.4027,1
169235.59999999998,1,2.2,2445865.0596,1
170642.8,1,2.2,2472123.1176,1
172355.39999999997,1,2.2,2491863.4836000004,1
176975.19999999998,1,2.2,2563779.0978000006,1
181462.3,1,2.2,2624996.7072,1
179391.4,1,2.2,2597154.1758,1
183918.4,1,2.2,2662718.7861,1
188100.09999999998,1,2.2,2721801.2894999995,1
189905.5,1,2.2,2751310.7019,1
179749.69999999998,1,2.2,2602064.9195999997,1
135675.3,1,2.2,1963866.753,1
97548.09999999999,1,2.2,1407598.5969,1
74807.29999999999,1,2.2,1081891.9224,1
58757.2,1,2.2,845206.0578,1
52823.0,1,2.2,761266.4256000001,1
47141.299999999996,1,2.2,675761.049,1
46437.7,1,2.2,665705.4489,1
57350.0,1,2.2,828097.1163,1
88441.19999999998,1,2.2,1279031.5034999999,1
152787.3,1,2.2,2211123.2652,1
191923.5,1,2.2,2778018.2559,1
232878.1,1,2.2,3373076.0439000004,1
248622.8,1,2.2,3601807.7022,1
255260.59999999998,1,2.2,3695812.2989999996,1
247919.2,1,2.2,3591143.4096,1
264009.19999999995,1,2.2,3825435.7079999996,1
260796.59999999998,1,2.2,3775015.3671000004,1
243339.3,1,2.2,3524024.2923000003,1
209433.7,1,2.2,3031809.3162,1
186692.9,1,2.2,2704727.9331,1
184980.3,1,2.2,2677494.0941999997,1
198308.8,1,2.2,2874422.0376,1
202132.2,1,2.2,2926786.4487,1
184674.89999999997,1,2.2,2674782.135,1
139551.59999999998,1,2.2,2021973.4755,1
99658.9,1,2.2,1439209.4031,1
77276.4,1,2.2,1115523.5877,1
61571.59999999999,1,2.2,889530.1092,1
53473.7,1,2.2,769123.2411,1
52424.799999999996,1,2.2,754776.8271000001,1
54880.899999999994,1,2.2,788605.1469,1
67811.2,1,2.2,975735.9504,1
105951.4,1,2.2,1531226.8530000001,1
179749.69999999998,1,2.2,2602581.84,1
210482.59999999998,1,2.2,3047303.8179,1
238108.69999999998,1,2.2,3446709.1074,1
245848.3,1,2.2,3560720.022,1
242330.3,1,2.2,3509587.9791,1
237099.69999999998,1,2.2,3434870.506499999,1
249273.49999999997,1,2.2,3607954.56,1
243339.3,1,2.2,3524153.5224,1
224474.8,1,2.2,3251839.4811000004,1
196198.0,1,2.2,2843152.0991999996,1
178289.59999999998,1,2.2,2579865.4359,1
174824.5,1,2.2,2529379.5435,1
184582.09999999998,1,2.2,2669899.4847,1
186082.09999999998,1,2.2,2696580.8181,1
164005.0,1,2.2,2376007.7625,1
123448.6,1,2.2,1785562.9272,1
89848.4,1,2.2,1297700.5707,1
66802.19999999998,1,2.2,964007.8506000001,1
57350.0,1,2.2,829325.7387,1
50353.899999999994,1,2.2,728348.3352,1
42614.299999999996,1,2.2,610674.0282000001,1
45787.0,1,2.2,656891.5815,1
59367.99999999999,1,2.2,852521.6052,1
94773.6,1,2.2,1371384.2025,1
159119.69999999998,1,2.2,2301344.604,1
191976.39999999997,1,2.2,2778321.6657,1
223465.8,1,2.2,3238466.9751,1
221355.0,1,2.2,3206337.3756,1
210535.5,1,2.2,3049566.2811000003,1
209779.0,1,2.2,3038177.1762,1
229705.4,1,2.2,3325594.2831,1
231112.59999999998,1,2.2,3345216.6564,1
200326.8,1,2.2,2901412.3995,1
166766.5,1,2.2,2413315.9305,1
153836.2,1,2.2,2226183.2541,1
154898.09999999998,1,2.2,2239559.5059,1
161535.9,1,2.2,2340334.6362,1
170642.8,1,2.2,2468296.7829,1
151778.3,1,2.2,2196203.7438,1
121337.79999999999,1,2.2,1758158.6544,1
93021.09999999999,1,2.2,1342590.2378999998,1
69576.7,1,2.2,1002074.5431000001,1
59460.799999999996,1,2.2,857604.6558,1
54177.299999999996,1,2.2,780128.4015,1
51057.5,1,2.2,737214.6438,1
53832.0,1,2.2,774477.8622,1
67160.5,1,2.2,969358.7259000001,1
101371.5,1,2.2,1466514.4122,1
166115.8,1,2.2,2405249.3501999998,1
194737.89999999997,1,2.2,2819744.595,1
226585.59999999998,1,2.2,3277913.9949000003,1
233223.4,1,2.2,3376029.6071999995,1
216469.69999999998,1,2.2,3133625.7789000003,1
222762.19999999995,1,2.2,3226590.9162,1
241626.69999999998,1,2.2,3499758.9999,1
245450.09999999998,1,2.2,3552647.823,1
221660.4,1,2.2,3209034.3516,1
194087.19999999998,1,2.2,2809374.3477,1
176577.0,1,2.2,2555701.2801,1
173059.0,1,2.2,2502441.6228,1
170244.59999999998,1,2.2,2464255.0647,1
169939.2,1,2.2,2458044.5283,1
154194.5,1,2.2,2231755.1316,1
121337.79999999999,1,2.2,1753940.8835999998,1
94070.0,1,2.2,1360041.9201,1
66456.9,1,2.2,959185.1331000001,1
54841.0,1,2.2,787234.1841000001,1
48601.399999999994,1,2.2,697722.6744,1
45826.899999999994,1,2.2,662388.543,1
45826.899999999994,1,2.2,663107.7366000001,1
53168.3,1,2.2,767606.1921000001,1
87432.20000000001,1,2.2,1261607.9148,1
167828.40000000002,1,2.2,2431074.7682999996,1
192627.09999999998,1,2.2,2788184.3570999997,1
235639.59999999998,1,2.2,3411331.8992999997,1
241932.09999999998,1,2.2,3503205.1359,1
220293.09999999998,1,2.2,3191279.2596,1
204203.09999999998,1,2.2,2957000.0715,1
203141.2,1,2.2,2940771.3929999997,1
196901.59999999998,1,2.2,2853773.3151000002,1
185989.3,1,2.2,2690407.7397,1
173059.0,1,2.2,2506764.276,1
151778.3,1,2.2,2198029.8213,1
141569.59999999998,1,2.2,2047386.8556,1
147901.99999999997,1,2.2,2139522.2982,1
150012.8,1,2.2,2168872.5141,1
143375.0,1,2.2,2078147.3652000001,1
116770.9,1,2.2,1686681.2988,1
90910.29999999999,1,2.2,1311704.244,1
74103.7,1,2.2,1068937.0731000002,1
61173.4,1,2.2,881379.2484,1
57044.6,1,2.2,822130.0569000001,1
54933.79999999999,1,2.2,791045.5356000001,1
44725.09999999999,1,2.2,642610.719,1
53526.6,1,2.2,773844.8219999999,1
56951.799999999996,1,2.2,820152.2744999999,1
73094.7,1,2.2,1056474.7965,1
96180.79999999999,1,2.2,1391416.7408999999,1
114394.59999999999,1,2.2,1656430.218,1
128732.1,1,2.2,1862570.9564999999,1
130444.69999999998,1,2.2,1889295.3665999998,1
140958.8,1,2.2,2040436.5237000003,1
138755.19999999998,1,2.2,2004207.1461,1
138144.4,1,2.2,1999302.021,1
139458.8,1,2.2,2013766.4277000001,1
137786.09999999998,1,2.2,1994155.2918,1
138091.5,1,2.2,1995880.2327,1
136684.3,1,2.2,1975916.9915999998,1
140560.59999999998,1,2.2,2032879.3722,1
148963.9,1,2.2,2154690.9153,1
147198.4,1,2.2,2130832.0422,1
121337.79999999999,1,2.2,1757639.8610999999,1
93021.09999999999,1,2.2,1342949.8347,1
79387.2,1,2.2,1149048.4977,1
71687.5,1,2.2,1038712.2129,1
58757.2,1,2.2,847223.1711,1
50008.6,1,2.2,719652.4604999999,1
41247.0,1,2.2,592551.8478,1
39189.1,1,2.2,563370.1929,1
55637.399999999994,1,2.2,804655.8999,1
81497.99999999999,1,2.2,1175834.7134999998,1
126568.39999999998,1,2.2,1829791.4607000002,1
156305.3,1,2.2,2264032.6901999996,1
166421.2,1,2.2,2408317.1604,1
174466.19999999998,1,2.2,2522938.6404,1
209831.89999999997,1,2.2,3039327.1368,1
221660.4,1,2.2,3208532.4144,1
172355.39999999997,1,2.2,2492758.7298000003,1
170244.59999999998,1,2.2,2463856.1369999996,1
166461.09999999998,1,2.2,2410776.2780999998,1
165412.19999999998,1,2.2,2394555.0911999997,1
179391.4,1,2.2,2595981.7404,1
192321.69999999998,1,2.2,2782741.7096999995,1
189865.59999999998,1,2.2,2746980.5571,1
169235.59999999998,1,2.2,2448895.4118,1
131148.3,1,2.2,1899330.3648,1
99964.29999999999,1,2.2,1444211.919,1
70280.29999999999,1,2.2,1015619.3559000001,1
54933.79999999999,1,2.2,795390.6636,1
47194.2,1,2.2,677927.9942999999,1
45123.3,1,2.2,647141.2641,1
43716.1,1,2.2,630519.2766000001,1
53168.3,1,2.2,767653.0146000001,1
86330.4,1,2.2,1247092.9397999998,1
153490.9,1,2.2,2222984.3409,1
193728.9,1,2.2,2804145.2109000003,1
231816.19999999995,1,2.2,3358248.2945999997,1
253189.69999999998,1,2.2,3669657.2504999996,1
234988.89999999997,1,2.2,3404984.6412,1
231816.19999999995,1,2.2,3358898.1909,1
252446.19999999998,1,2.2,3652482.7575,1
242330.3,1,2.2,3510162.9594,1
219947.8,1,2.2,3185297.2169999997,1
194087.19999999998,1,2.2,2809698.3594,1
175528.09999999998,1,2.2,2540639.4182999996,1
177280.59999999998,1,2.2,2566088.3835,1
187091.09999999998,1,2.2,2709902.7558,1
201428.59999999998,1,2.2,2916682.1531999996,1
175873.39999999997,1,2.2,2545784.2745999997,1
120288.9,1,2.2,1740703.2264,1
84617.79999999999,1,2.2,1219847.8634999997,1
61531.7,1,2.2,885804.9111,1
53473.7,1,2.2,768510.8028,1
44725.09999999999,1,2.2,644380.6094999999,1
39892.7,1,2.2,572509.9449,1
50353.899999999994,1,2.2,727417.5039,1
61173.4,1,2.2,883021.7816999999,1
103840.59999999999,1,2.2,1498760.1315,1
177678.8,1,2.2,2574347.8725,1
206619.3,1,2.2,2987653.8257999998,1
235639.59999999998,1,2.2,3410305.5501,1
240166.6,1,2.2,3474604.08,1
230103.59999999998,1,2.2,3331551.9779999997,1
232519.8,1,2.2,3366475.9443,1
248569.9,1,2.2,3598766.1126,1
239555.8,1,2.2,3472040.0799000002,1
215766.09999999998,1,2.2,3123693.7901999997,1
188100.09999999998,1,2.2,2723067.3699000003,1
167470.09999999998,1,2.2,2423448.3194999998,1
173059.0,1,2.2,2501566.9785,1
177984.19999999998,1,2.2,2575846.1925,1
185325.59999999998,1,2.2,2683772.055,1
162943.09999999998,1,2.2,2358286.3827,1
127272.0,1,2.2,1841103.7767000003,1
94070.0,1,2.2,1358498.6505,1
75205.5,1,2.2,1085817.5208,1
64346.1,1,2.2,928585.6929,1
60164.399999999994,1,2.2,865772.3727,1
53526.6,1,2.2,772307.1711,1
58053.59999999999,1,2.2,839990.0312999999,1
76267.4,1,2.2,1104597.0891,1
117514.4,1,2.2,1697766.9938999997,1
180758.7,1,2.2,2617531.3278,1
205252.0,1,2.2,2975523.0524999998,1
238108.69999999998,1,2.2,3449681.3997,1
246857.3,1,2.2,3574506.4389000004,1
238454.0,1,2.2,3454198.8345,1
237099.69999999998,1,2.2,3434022.0828,1
255964.19999999998,1,2.2,3707720.1971999994,1
246153.7,1,2.2,3563031.1806,1
233926.99999999997,1,2.2,3389113.6866,1
194392.59999999998,1,2.2,2813195.0637,1
175568.0,1,2.2,2541263.094,1
170642.8,1,2.2,2470134.0978000006,1
178687.8,1,2.2,2585641.4595,1
186692.9,1,2.2,2703355.0974000003,1
165359.3,1,2.2,2391022.8018,1
123448.6,1,2.2,1786040.5167,1
92317.5,1,2.2,1333523.5289999999,1
79028.9,1,2.2,1141740.4419,1
66456.9,1,2.2,959992.3529999999,1
58053.59999999999,1,2.2,840091.1679,1
54535.6,1,2.2,786543.084,1
51110.399999999994,1,2.2,739726.2026999999,1
66058.7,1,2.2,951762.8304,1
104889.5,1,2.2,1516466.5281,1
166461.09999999998,1,2.2,2411549.7857999997,1
212248.09999999998,1,2.2,3072183.4214999997,1
233528.8,1,2.2,3381408.576,1
237099.69999999998,1,2.2,3433767.3684,1
225576.59999999998,1,2.2,3268165.5504,1
222058.59999999998,1,2.2,3215831.1056999997,1
236396.1,1,2.2,3425346.81,1
233223.4,1,2.2,3377293.8147,1
207322.9,1,2.2,3000295.9008,1
182869.5,1,2.2,2647546.4231999996,1
160832.3,1,2.2,2326859.1207,1
163248.5,1,2.2,2360988.9774,1
171041.0,1,2.2,2478035.8629,1
173762.59999999998,1,2.2,2512926.1169999996,1
157712.5,1,2.2,2283018.2775,1
118921.59999999999,1,2.2,1722882.5828999998,1
83914.20000000001,1,2.2,1212034.1247,1
72391.09999999999,1,2.2,1046475.3834,1
60868.0,1,2.2,880225.5419999999,1
55637.399999999994,1,2.2,801376.4519999999,1
52464.7,1,2.2,758355.939,1
48243.09999999999,1,2.2,694692.3222,1
63284.19999999999,1,2.2,913905.9027,1
104185.9,1,2.2,1507641.4233,1
169939.2,1,2.2,2457563.193,1
203141.2,1,2.2,2942267.8401,1
235334.19999999995,1,2.2,3408162.9525,1
269239.8,1,2.2,3899926.5597,1
212553.49999999997,1,2.2,3076058.4516000003,1
200725.0,1,2.2,2908064.9403,1
191618.09999999998,1,2.2,2773566.3726000004,1
173762.59999999998,1,2.2,2513265.1119,1
154194.5,1,2.2,2231459.2134000002,1
137082.49999999997,1,2.2,1984710.2570999998,1
130444.69999999998,1,2.2,1886401.7360999999,1
127232.09999999998,1,2.2,1839129.7400999998,1
137082.49999999997,1,2.2,1983301.8363,1
145140.5,1,2.2,2101946.3055,1
140202.3,1,2.2,2028828.2895,1
113598.19999999998,1,2.2,1642329.1538999998,1
86423.2,1,2.2,1250113.9275,1
84617.79999999999,1,2.2,1223797.8095999998,1
72391.09999999999,1,2.2,1040946.5826000001,1
62580.59999999999,1,2.2,903687.3603,1
57044.6,1,2.2,823559.0796,1
48601.399999999994,1,2.2,697215.1185,1
47234.1,1,2.2,680463.9009,1
58053.59999999999,1,2.2,835513.8003,1
78325.29999999999,1,2.2,1129489.803,1
103482.29999999999,1,2.2,1496638.1358,1
125161.19999999998,1,2.2,1808477.8587000002,1
138848.0,1,2.2,2010992.6628,1
145485.8,1,2.2,2103969.0375,1
143375.0,1,2.2,2076971.184,1
145445.9,1,2.2,2102468.8446,1
149309.19999999998,1,2.2,2159790.8219999997,1
147198.4,1,2.2,2127912.1911,1
153132.59999999998,1,2.2,2215026.3888,1
150371.1,1,2.2,2176156.2222,1
144078.59999999998,1,2.2,2088221.6943,1
147901.99999999997,1,2.2,2137756.1535,1
147954.9,1,2.2,2144318.7950999998,1
148605.6,1,2.2,2152759.9554,1
119532.4,1,2.2,1726969.2507000002,1
96180.79999999999,1,2.2,1391205.1032,1
84617.79999999999,1,2.2,1220576.4215999998,1
72391.09999999999,1,2.2,1048747.2111,1
65049.7,1,2.2,938036.3463,1
65700.4,1,2.2,946597.3722,1
63987.799999999996,1,2.2,925326.8469,1
67864.1,1,2.2,979446.1653,1
70280.29999999999,1,2.2,1016169.9885,1
96140.9,1,2.2,1388689.7984999998,1
121337.79999999999,1,2.2,1757285.8830000001,1
156252.4,1,2.2,2256960.6198,1
181807.59999999998,1,2.2,2632374.0603,1
184582.09999999998,1,2.2,2670328.3788,1
181462.3,1,2.2,2623869.2214,1
187794.7,1,2.2,2721288.1149000004,1
186387.5,1,2.2,2698974.3843,1
192281.8,1,2.2,2781419.4423,1
191976.39999999997,1,2.2,2780717.1048000003,1
195096.19999999998,1,2.2,2821377.7638,1
195799.8,1,2.2,2834611.6752,1
197552.3,1,2.2,2861150.6681999997,1
202795.89999999997,1,2.2,2934676.9764,1
187396.5,1,2.2,2713193.4411000004,1
141264.19999999998,1,2.2,2042650.2914999998,1
99658.9,1,2.2,1439501.5755,1
85321.4,1,2.2,1235679.4872,1
70983.9,1,2.2,1028341.9656000001,1
64651.5,1,2.2,929640.1356,1
75205.5,1,2.2,1085720.13,1
50353.899999999994,1,2.2,725505.2729999999,1
55637.399999999994,1,2.2,802206.1466999999,1
90552.0,1,2.2,1306270.9611,1
161535.9,1,2.2,2340402.0606,1
203446.59999999998,1,2.2,2944524.6846,1
240923.1,1,2.2,3490282.1259000003,1
265376.5,1,2.2,3839941.3185,1
253189.69999999998,1,2.2,3669411.9006,1
256269.59999999998,1,2.2,3710231.7561000003,1
278705.0,1,2.2,4038006.1121999994,1
299627.39999999997,1,2.2,4338321.8814,1
282170.1,1,2.2,4087021.7780999998,1
253189.69999999998,1,2.2,3669910.0919999997,1
236343.2,1,2.2,3419235.5373,1
248569.9,1,2.2,3597990.732,1
233926.99999999997,1,2.2,3389478.9021000005,1
222762.19999999995,1,2.2,3225718.1448000004,1
204243.0,1,2.2,2958174.3798,1
164748.5,1,2.2,2387737.7352,1
119625.19999999998,1,2.2,1731263.8103999998,1
111221.9,1,2.2,1610263.233,1
59766.19999999999,1,2.2,861573.3309000001,1
53526.6,1,2.2,770265.7101,1
46530.5,1,2.2,673234.5069,1
45428.7,1,2.2,654689.0511,1
62633.5,1,2.2,905740.0587,1
97548.09999999999,1,2.2,1412831.4795,1
168532.0,1,2.2,2436526.7802,1
199623.19999999998,1,2.2,2891255.6628,1
229001.8,1,2.2,3317037.0029999996,1
236396.1,1,2.2,3423415.8501,1
238812.3,1,2.2,3460989.9699000004,1
234988.89999999997,1,2.2,3405900.4893,1
248968.09999999998,1,2.2,3606145.3386000004,1
249326.4,1,2.2,3614086.4346000003,1
229705.4,1,2.2,3326056.8894,1
200021.4,1,2.2,2895898.5819,1
181502.19999999998,1,2.2,2629463.5737,1
173762.59999999998,1,2.2,2513197.6875,1
176271.59999999998,1,2.2,2552959.3545,1
173059.0,1,2.2,2504099.1393,1
147198.4,1,2.2,2126292.1325999997,1
107358.59999999999,1,2.2,1553982.588,1
80741.5,1,2.2,1161864.7524,1
60828.1,1,2.2,874048.7178,1
48946.7,1,2.2,703528.6644,1
43410.7,1,2.2,626179.7673,1
40596.299999999996,1,2.2,585522.8541,1
42707.09999999999,1,2.2,614715.7464,1
