q,user-throughput,QoE,total rev,rev in percentage,ed,eb,U,ce,Objective
0.8464499999999999,393131.16315,1.0,869862.7862999998,1.0,15372.5,"0    52767.47306
Name: LowCarbonBudget, dtype: float64",464447,6134549.85,1.0
0.8464500000000003,502630.4745000001,1.0,1112146.7490000003,1.0,19568.1,"0    52201.065468
Name: LowCarbonBudget, dtype: float64",593810,7893575.858999999,1.0
0.8464500000000003,460006.63830000017,1.0,1017834.9966000003,1.0,18160.899999999998,"0    51275.690455
Name: LowCarbonBudget, dtype: float64",543454,7458136.802999999,1.0
0.8464500000000001,457065.2245500001,1.0,1011326.6691000002,1.0,17550.1,"0    51230.78072
Name: LowCarbonBudget, dtype: float64",539979,7213617.602999999,1.0
0.8464500000000003,342230.7388500001,1.0,757237.8177000002,1.0,13633.9,"0    50249.099888
Name: LowCarbonBudget, dtype: float64",404313,5713422.134,1.0
0.8464500000000001,332577.82305000006,1.0,735879.2661000001,1.0,12930.3,"0    49630.875363
Name: LowCarbonBudget, dtype: float64",392909,5486067.683999999,1.0
0.8464500000000003,287598.3165000001,1.0,636355.2330000001,1.0,11217.699999999999,"0    49921.499725
Name: LowCarbonBudget, dtype: float64",339770,4731738.037,1.0
0.8464500000000003,298241.5788000001,1.0,659905.0776000002,1.0,11563.0,"0    50032.997836
Name: LowCarbonBudget, dtype: float64",352344,4866519.81,1.0
0.8464499999999999,332430.54075,1.0,735553.3814999999,1.0,12943.3,"0    51319.428249
Name: LowCarbonBudget, dtype: float64",392735,5310894.856,1.0
0.8464500000000003,447645.92895000015,1.0,990485.0379000002,1.0,17457.3,"0    53376.055865
Name: LowCarbonBudget, dtype: float64",528851,6887079.4229999995,1.0
0.8464500000000003,568242.1998000002,1.0,1257322.7196000002,1.0,22037.199999999997,"0    54674.63208
Name: LowCarbonBudget, dtype: float64",671324,8487407.207999999,1.0
0.8464500000000003,756807.5592000003,1.0,1674552.3984000005,1.0,29073.199999999997,"0    55228.146767
Name: LowCarbonBudget, dtype: float64",894096,11085029.695999999,1.0
