q,user-throughput,QoE,total rev,rev in percentage,ed,eb,U,ce,Objective
0.6583499999999981,305768.6824499991,0.95,676559.9448999981,1.0,7381.699999999999,8059.704259738125,464447,2945741.2019999996,0.975
0.47024999999999945,279239.1524999997,0.9,617859.3049999994,1.0,6562.5,7973.191159649709,593810,2647246.875,0.95
0.4702499999999993,255559.2434999996,0.9,565463.8869999992,1.0,6204.299999999999,7831.8493727106825,543454,2547919.8809999996,0.95
0.47024999999999806,253925.12474999894,0.9,561848.1494999978,1.0,5780.0,7824.989859355999,539979,2375753.4,0.95
0.6583499999999992,266179.4635499997,0.95,588962.7470999995,1.0,6465.599999999999,7675.047921278805,404313,2709474.3359999997,0.975
0.6583499999999985,258671.64014999944,0.95,572350.5402999988,1.0,6398.7,7580.62030237366,392909,2714840.4359999998,0.975
0.6583499999999987,223687.57949999956,0.95,494942.9589999991,1.0,5508.7,7625.010269768607,339770,2323624.747,0.975
0.6583500000000001,231965.67240000004,0.95,513259.5048000001,1.0,5549.5,7642.040492054783,352344,2335618.065,0.975
0.6583499999999987,258557.0872499995,0.95,572097.074499999,1.0,6398.7,7838.5298837275695,392735,2625514.584,0.975
0.4702499999999994,248692.1827499997,0.9,550269.4654999994,1.0,7107.5,8152.65920227902,528851,2803979.8249999997,0.95
0.47024999999999945,315690.1109999996,0.9,698512.6219999993,1.0,6866.099999999999,8351.003743810294,671324,2644409.7539999997,0.95
0.3465,309804.26399999997,0.85,744781.9679999999,1.0,8152.299999999999,8435.547581544,894096,3108308.9439999997,0.925
0.24749999999999847,254138.44499999844,0.8,610959.0899999969,1.0,5970.9,8350.570105647254,1026822,2299751.844,0.9
0.247499999999999,273317.9624999989,0.8,657067.4249999978,1.0,7207.9,8133.897076250812,1104315,2850147.818,0.9
0.2475,285129.40499999997,0.8,685462.6100000001,1.0,7759.7,7878.467523738723,1152038,3167819.928,0.9
0.24749999999999975,299651.4674999997,0.8,720374.2349999994,1.0,6818.4,7869.215066282775,1210713,2786816.448,0.9
0.24750000000000014,320253.36750000017,0.8,769902.0350000005,1.0,7892.299999999999,7928.379179853319,1293953,3201669.341,0.9
0.22274999999999953,320219.83124999935,0.6,640439.6624999987,0.9090909090909091,7235.099999999999,7986.257745613925,1437575,2913791.823,0.7545454545454545
0.22274999999999953,328871.6639999993,0.6,657743.3279999987,0.9090909090909091,7274.099999999999,8020.312158722997,1476416,2917059.5819999995,0.7545454545454545
0.22274999999999995,338229.83699999994,0.6,676459.6739999999,0.9090909090909091,7391.999999999999,8016.114402938703,1518428,2965892.1599999997,0.7545454545454545
0.24749999999999994,354321.74249999993,0.8,851803.7849999998,1.0,8087.4,8117.883851315235,1431603,3204227.88,0.9
0.24750000000000003,352746.6525,0.8,848017.2050000002,1.0,8256.4,8259.85665243354,1425239,3214959.596,0.9
0.2474999999999994,351507.1724999991,0.8,845037.4449999983,1.0,8087.4,8283.042961347144,1420231,3140337.42,0.9
0.24749999999999991,300775.85999999987,0.8,723077.3199999998,1.0,8040.0,8243.344136891857,1215256,3136966.8000000003,0.9
0.24749999999999886,239042.4299999989,0.8,574667.6599999978,1.0,5587.5,8257.523958642096,965828,2176331.25,0.9
0.4702499999999977,339864.25274999836,0.9,752001.6054999967,1.0,8286.199999999999,8323.987633973697,722731,3201704.8179999995,0.95
0.4702499999999994,254577.83174999966,0.9,563292.3634999993,1.0,5593.5,8326.573593318395,541367,2160601.245,0.95
0.6583499999999993,281725.7404499997,0.95,623361.2608999994,1.0,6850.8,8214.081065203534,427927,2682499.248,0.975
0.6583499999999984,234190.89539999946,0.95,518183.15079999896,1.0,5549.5,8039.357067240973,355724,2220188.465,0.975
0.6583499999999987,217711.07819999955,0.95,481719.0363999992,1.0,5111.4,7878.467523738723,330692,2086677.936,0.975
0.6583500000000004,226045.78920000014,0.95,500160.8584000003,1.0,5549.5,7684.216317591495,343352,2322798.72,0.975
0.6583499999999985,284580.34604999935,0.95,629677.5120999988,1.0,6903.7,7499.663251156779,432263,2960720.782,0.975
