q,user-throughput,ed,QoE,Revenue per user,Revenue,Revenue in percentage,eb,U,ce
0.5925149999999999,275191.81420499994,3133.7,0.72,0.2,65022.579999999994,0.09090909090909091,11581.53409512354,464447,1250534.322
0.5925149999999999,351841.3321499999,3903.9,0.72,0.2,83133.40000000001,0.09090909090909091,14022.518910979448,593810,1574794.221
0.5925149999999999,322004.64680999995,3651.4999999999995,0.72,0.2,76083.56,0.09090909090909091,11277.513166289235,543454,1499561.505
0.5925149999999999,319945.65718499996,3518.7999999999997,0.72,0.2,75597.06,0.09090909090909091,9021.88933897769,539979,1446332.3639999998
0.5925149999999999,239561.51719499996,2748.6,0.72,0.2,56603.82,0.09090909090909091,7352.287536390971,404313,1151828.3159999999
0.5925149999999999,232804.47613499998,2615.8999999999996,0.72,0.2,55007.26,0.09090909090909091,6838.391908645235,392909,1109874.0519999997
0.5925149999999999,201318.82154999996,2270.7,0.72,0.2,47567.799999999996,0.09090909090909091,6369.112924065337,339770,957803.967
0.5925149999999999,208769.10515999998,2363.5,0.72,0.2,49328.16,0.09090909090909091,6998.795495045976,352344,994726.245
0.5925149999999999,232701.37852499995,2615.8999999999996,0.72,0.2,54982.9,0.09090909090909091,7662.057403977384,392735,1073356.0879999998
0.5925149999999999,313352.15026499995,3518.7999999999997,0.72,0.2,74039.14,0.09090909090909091,10200.839161237993,528851,1388201.788
0.5925149999999999,397769.53985999996,4461.599999999999,0.72,0.2,93985.36,0.09090909090909091,13503.892545567844,671324,1718340.6239999998
0.5925149999999999,529765.29144,5882.3,0.72,0.2,125173.44,0.09090909090909091,17600.792074066303,894096,2242803.344
0.5925149999999999,608407.4373299999,6732.299999999999,0.72,0.2,143755.08,0.09090909090909091,19780.988051718767,1026822,2593012.668
0.5925149999999999,654323.2022249999,7250.1,0.72,0.2,154604.1,0.09090909090909091,23814.62054524303,1104315,2866834.5420000004
0.5925149999999999,682599.7955699998,7555.399999999999,0.72,0.2,161285.32,0.09090909090909091,25420.077590388,1152038,3084416.4959999993
0.5925149999999999,717365.6131949999,7940.5,0.72,0.2,169499.82,0.09090909090909091,25906.7603714034,1210713,3245441.16
0.5925149999999999,766686.5617949999,8498.2,0.72,0.2,181153.42,0.09090909090909091,27201.03463899228,1293953,3447464.794
0.5925149999999999,851784.7511249998,9401.099999999999,0.72,0.2,201260.5,0.09090909090909091,29235.655153576838,1437575,3786105.0029999996
0.5925149999999999,874798.6262399999,9653.5,0.72,0.2,206698.24,0.09090909090909091,30186.64630193008,1476416,3871246.57
0.5925149999999999,899691.3664199999,9918.9,0.72,0.2,212579.91999999998,0.09090909090909091,31028.028278045007,1518428,3979760.247
0.5925149999999999,848246.2515449999,9401.099999999999,0.72,0.2,200424.42,0.09090909090909091,31334.70615598183,1431603,3724715.8199999994
0.5925149999999999,844475.4860849999,9308.3,0.72,0.2,199533.46,0.09090909090909091,32791.671267880534,1425239,3624558.9369999995
0.5925149999999999,841508.1709649998,9308.3,0.72,0.2,198832.34,0.09090909090909091,32427.072454287918,1420231,3614412.8899999997
0.5925149999999999,720057.4088399999,7980.4,0.72,0.2,170135.84,0.09090909090909091,28037.9189840326,1215256,3113712.668
0.5925149999999999,572267.5774199999,6347.2,0.72,0.2,135215.92,0.09090909090909091,21361.82310654685,965828,2472234.4
0.5925149999999999,428228.9584649999,4806.799999999999,0.72,0.2,101182.34,0.09090909090909091,15069.24118118999,722731,1857299.4519999996
0.5925149999999999,320768.06800499995,3598.6,0.72,0.2,75791.37999999999,0.09090909090909091,12318.07888653015,541367,1390031.2219999998
0.5925149999999999,253553.16640499997,2868.3,0.72,0.2,59909.78,0.09090909090909091,7890.498391051181,427927,1123111.5480000002
0.5925149999999999,210771.80585999996,2363.5,0.72,0.2,49801.36,0.09090909090909091,6653.635973704602,355724,945565.445
0.5925149999999999,195939.97037999996,2190.9,0.72,0.2,46296.880000000005,0.09090909090909091,6360.793540564373,330692,894413.0160000001
0.5925149999999999,203441.21027999997,2363.5,0.72,0.2,48069.28,0.09090909090909091,6955.958916284402,343352,989266.56
0.5925149999999999,256122.31144499997,2921.2,0.72,0.2,60516.82,0.09090909090909091,8060.6833815231075,432263,1252785.832
0.5925149999999999,374361.0497549999,4209.2,0.72,0.2,88454.38,0.09090909090909091,11691.521336267111,631817,1807767.216
0.5925149999999999,509325.8939999999,5669.799999999999,0.72,0.2,120344.0,0.09090909090909091,18250.790988297398,859600,2427298.0779999997
0.5925149999999999,692907.1865099999,7635.200000000001,0.72,0.2,163720.76,0.09090909090909091,23564.440545194695,1169434,3258856.0640000002
0.5925149999999999,824031.9410399998,9095.800000000001,0.72,0.2,194703.04,0.09090909090909091,27936.15438738802,1390736,3868534.6980000003
0.5925149999999999,851427.4645799999,9401.099999999999,0.72,0.2,201176.08,0.09090909090909091,28534.473155823103,1436972,4060335.0899999994
0.5925149999999999,902427.6006899999,9998.699999999999,0.72,0.2,213226.44,0.09090909090909091,29329.787130782515,1523046,4400627.844
0.5925149999999999,945703.1187449999,10423.7,0.72,0.2,223451.62,0.09090909090909091,30221.41645589383,1596083,4673465.8950000005
0.5925149999999999,912886.0829549999,10078.499999999998,0.72,0.2,215697.58,0.09090909090909091,28878.87043254216,1540697,4517989.979999999
0.5925149999999999,900888.2467199998,9998.699999999999,0.72,0.2,212862.71999999997,0.09090909090909091,26933.5742580026,1520448,4376131.029
0.5925149999999999,906424.1143649998,9998.699999999999,0.72,0.2,214170.74,0.09090909090909091,25802.110042485645,1529791,4283243.106
