q,user-throughput,ed,QoE,Revenue per user,Revenue,Revenue in percentage,eb,U,ce
0.8464499999999999,393131.16315,60164.399999999994,1,2.2,869862.7862999999,1,142183.01065911568,464447,24009205.463999998
0.8464499999999999,502630.47449999995,76918.1,1,2.2,1112146.749,1,140656.81408469894,593810,31027992.359
0.8464499999999999,460006.63829999993,70585.69999999998,1,2.2,1017834.9966,1,138163.3726194431,543454,28987429.418999992
0.8464499999999999,457065.22455,69974.9,1,2.2,1011326.6690999999,1,138042.36243978958,539979,28761783.146999996
0.8464499999999999,342230.73884999997,52464.7,1,2.2,757237.8176999999,1,135397.20382195082,404313,21985857.182
0.8464499999999999,332577.82304999995,51057.5,1,2.2,735879.2661,1,133731.38548512,392909,21662676.099999998
0.8464499999999999,287598.31649999996,44114.29999999999,1,2.2,636355.2329999999,1,134514.47863641617,339770,18607852.882999994
0.8464499999999999,298241.57879999996,45826.899999999994,1,2.2,659905.0776000001,1,134814.91252317035,352344,19287167.402999997
0.8464499999999999,332430.54075,51057.5,1,2.2,735553.3815,1,138281.22497959327,392735,20949913.4
0.8464499999999999,447645.92895,68567.7,1,2.2,990485.0379,1,143822.8491891884,528851,27050643.327
0.8464499999999999,568242.1998,87034.0,1,2.2,1257322.7196,1,147321.88875117284,671324,33520274.759999998
0.8464499999999999,756807.5591999999,115709.0,1,2.2,1674552.3983999998,1,148813.34513645276,894096,44117527.519999996
0.8464499999999999,869153.4818999999,132860.9,1,2.2,1923134.9238,1,147314.2388452246,1026822,51172704.244
0.8464499999999999,934747.4317499999,142671.4,1,2.2,2068271.5635,1,143491.86240864577,1104315,56415124.988
0.5925149999999999,682599.7955699998,29996.1,0.9,0.2,161285.32,0.09090909090909091,138985.7736469398,1152038,12245607.864
0.5925149999999999,717365.6131949999,31536.499999999996,0.9,0.2,169499.82,0.09090909090909091,138822.54901552823,1210713,12889598.28
0.5925149999999999,766686.5617949999,33687.5,0.9,0.2,181153.42,0.09090909090909091,139866.27612006484,1293953,13666008.125
0.5925149999999999,851784.7511249998,37418.8,0.9,0.2,201260.5,0.09090909090909091,140887.32459371467,1437575,15069673.324000001
0.5925149999999999,874798.6262399999,38401.5,0.9,0.2,206698.24,0.09090909090909091,141488.0859648564,1476416,15399769.53
0.5925149999999999,899691.3664199999,39437.1,0.9,0.2,212579.91999999998,0.09090909090909091,141414.0324343312,1518428,15823347.633
0.5925149999999999,848246.2515449999,37246.2,0.9,0.2,200424.42,0.09090909090909091,143209.3695952214,1431603,14756944.439999998
0.5925149999999999,844475.4860849999,37073.6,0.9,0.2,199533.46,0.09090909090909091,145713.94292002032,1425239,14436089.103999998
0.5925149999999999,841508.1709649998,36940.899999999994,0.9,0.2,198832.34,0.09090909090909091,146122.97768124312,1420231,14344151.469999999
0.5925149999999999,720057.4088399999,31669.199999999997,0.9,0.2,170135.84,0.09090909090909091,145422.64201149935,1215256,12356371.763999999
0.8464499999999999,817525.1105999999,125161.19999999998,1,2.2,1808899.2612,1,145672.79135719308,965828,48750287.39999999
0.8464499999999999,611755.65495,93724.7,1,2.2,1353602.8899,1,146845.29163184014,722731,36214286.833
0.8464499999999999,458240.09715,70280.29999999999,1,2.2,1013926.2542999999,1,146890.9111078435,541367,27147171.480999995
0.8464499999999999,362218.80915,55637.399999999994,1,2.2,801464.4783,1,144906.40574529243,427927,21785380.343999997
0.8464499999999999,301102.57979999995,46490.6,1,2.2,666235.4796,1,141824.06137332643,355724,18599494.342
0.8464499999999999,279914.2434,43012.5,1,2.2,619353.0467999999,1,138985.7736469398,330692,17559423.0
0.8464499999999999,290630.30039999995,44725.09999999999,1,2.2,643063.9607999999,1,135558.94551229622,343352,18720137.855999995
0.8464499999999999,365889.01635,56248.2,1,2.2,809585.3727,1,132303.20438750807,432263,24122603.052
0.8464499999999999,534801.4996499999,81843.29999999999,1,2.2,1183330.0593,1,132112.2106585329,631817,35150060.484
0.8464499999999999,727608.4199999999,111181.99999999999,1,2.2,1609944.84,1,132534.98454515592,859600,47598126.019999996
0.5925149999999999,692907.1865099999,30381.199999999997,0.9,0.2,163720.76,0.09090909090909091,132935.5518336224,1169434,12967303.783999998
0.5925149999999999,824031.9410399998,36170.7,0.9,0.2,194703.04,0.09090909090909091,133407.5197705831,1390736,15383760.417
0.5925149999999999,851427.4645799999,37418.8,0.9,0.2,201176.08,0.09090909090909091,131371.9662737363,1436972,16161179.72
0.5925149999999999,902427.6006899999,39609.7,0.9,0.2,213226.44,0.09090909090909091,128918.36824872014,1523046,17433021.163999997
0.5925149999999999,945703.1187449999,41535.2,0.9,0.2,223451.62,0.09090909090909091,126551.9175501878,1596083,18622306.919999998
0.5925149999999999,912886.0829549999,40034.7,0.9,0.2,215697.58,0.09090909090909091,126571.67893643863,1540697,17946755.315999996
0.5925149999999999,900888.2467199998,39556.799999999996,0.9,0.2,212862.71999999997,0.09090909090909091,129640.03069350585,1520448,17312824.656
0.5925149999999999,906424.1143649998,39782.3,0.9,0.2,214170.74,0.09090909090909091,132451.4501928818,1529791,17041941.674000002
0.5925149999999999,874658.7926999999,38401.5,0.9,0.2,206665.19999999998,0.09090909090909091,133750.29992368747,1476180,16290684.330000002
0.5925149999999999,870033.6206099999,38189.0,0.9,0.2,205572.36,0.09090909090909091,134380.67459353126,1468374,16124541.47
0.5925149999999999,861705.2297699999,37803.899999999994,0.9,0.2,203604.52000000002,0.09090909090909091,136036.71206124988,1454318,15767628.650999997
0.5925149999999999,814286.8468349999,35705.8,0.9,0.2,192400.46,0.09090909090909091,140184.1932887627,1374289,14451922.55
