timestamp,De
0314210000,1229601
0314220000,1143822
0314230000,980645
031500000,758694
031510000,605392
031520000,435371
031530000,409244
031540000,411752
031550000,403143
031560000,502468
031570000,621665
031580000,823403
031590000,1064786
0315100000,1319385
0315110000,1543115
0315120000,1515425
0315130000,1478711
0315140000,1582889
0315150000,1574664
0315160000,1648173
0315170000,1728125
0315180000,1705677
0315190000,1710438
0315200000,1707765
0315210000,1554599
0315220000,1394302
0315230000,1288461
031600000,1128191
031610000,910251
031620000,793471
031630000,718561
031640000,638280
031650000,582425
031660000,531643
031670000,900988
031680000,1275644
031690000,1665238
0316100000,2024967
0316110000,2064194
0316120000,2019741
0316130000,1967252
0316140000,2072579
0316150000,1938594
0316160000,1769929
0316170000,1602557
0316180000,1492617
0316190000,1521988
0316200000,1597928
0316210000,1417682
0316220000,1212569
0316230000,897194
031700000,628152
031710000,514510
031720000,432529
031730000,347386
031740000,310327
031750000,307737
031760000,425199
031770000,712130
031780000,1170191
031790000,1466074
0317100000,1766344
0317110000,1837070
0317120000,1743861
0317130000,1719085
0317140000,1968471
0317150000,1999062
0317160000,1742489
0317170000,1513482
0317180000,1385412
0317190000,1427430
0317200000,1508799
0317210000,1426948
0317220000,1237634
0317230000,960938
031800000,791405
031810000,587814
031820000,474131
031830000,431865
031840000,380496
031850000,367076
031860000,527940
031870000,773044
031880000,1313040
031890000,1605318
0318100000,1861641
0318110000,1767255
0318120000,1608808
0318130000,1668178
0318140000,1763574
0318150000,1708507
0318160000,1559797
0318170000,1408929
0318180000,1347781
0318190000,1391261
0318200000,1527010
0318210000,1538643
0318220000,1231391
0318230000,911692
031900000,747430
031910000,491092
031920000,370135
031930000,340112
031940000,290429
031950000,274537
031960000,371400
031970000,685308
031980000,1233741
031990000,1462513
0319100000,1691331
0319110000,1747850
0319120000,1664294
0319130000,1641990
0319140000,1758412
0319150000,1677874
0319160000,1530334
0319170000,1421016
0319180000,1322946
0319190000,1390028
0319200000,1395636
0319210000,1376893
0319220000,1194080
0319230000,842145
032000000,601129
032010000,449228
032020000,415397
032030000,340509
032040000,348516
032050000,338343
032060000,454238
032070000,757609
032080000,1286539
032090000,1581985
0320100000,1864160
0320110000,1983116
0320120000,1727527
0320130000,1606641
0320140000,1595189
0320150000,1414501
0320160000,1307745
0320170000,1228221
0320180000,1141116
0320190000,1143979
0320200000,1157254
0320210000,1154873
0320220000,1058068
0320230000,965283
032100000,741238
032110000,554954
032120000,441066
032130000,442814
032140000,358934
032150000,372250
032160000,393820
032170000,538905
032180000,653252
032190000,849915
0321100000,1104194
0321110000,1269769
0321120000,1251684
0321130000,1266446
0321140000,1244157
0321150000,1246768
0321160000,1305148
0321170000,1323144
0321180000,1270336
0321190000,1280668
0321200000,1338138
0321210000,1326292
0321220000,1288317
0321230000,1075060
032200000,811528
032210000,643756
032220000,509424
032230000,421126
032240000,409155
032250000,336184
032260000,343675
032270000,431683
032280000,680299
032290000,955964
0322100000,1227728
0322110000,1401803
0322120000,1411143
0322130000,1527446
0322140000,1531280
0322150000,1452086
0322160000,1501028
0322170000,1576785
0322180000,1541542
0322190000,1592584
0322200000,1595372
0322210000,1459806
0322220000,1376321
0322230000,1004576
032300000,738483
032310000,550426
032320000,439687
032330000,382593
032340000,363244
032350000,361946
032360000,461989
032370000,758377
032380000,1380494
032390000,1676431
0323100000,1938825
0323110000,2090856
0323120000,1947148
0323130000,1968723
0323140000,2104845
0323150000,2045891
0323160000,1858148
0323170000,1656789
0323180000,1552547
0323190000,1533235
0323200000,1641344
0323210000,1622891
0323220000,1423780
0323230000,981464
032400000,688305
032410000,528434
032420000,416353
032430000,398298
032440000,366986
032450000,353479
032460000,460041
032470000,802884
032480000,1343583
032490000,1535874
0324100000,1851115
0324110000,1855949
0324120000,1745015
0324130000,1781453
0324140000,1893091
0324150000,1806606
0324160000,1671282
0324170000,1501085
0324180000,1431171
0324190000,1453917
0324200000,1505217
0324210000,1466203
0324220000,1200078
0324230000,982232
032500000,731186
032510000,554593
032520000,451386
032530000,377278
032540000,350096
032550000,352071
032560000,469349
032570000,771446
032580000,1278166
032590000,1557122
0325100000,1825585
0325110000,1832072
0325120000,1726650
0325130000,1758162
0325140000,1893383
0325150000,1840637
0325160000,1678383
0325170000,1458320
0325180000,1346470
0325190000,1375252
0325200000,1458667
0325210000,1440343
0325220000,1195367
0325230000,936721
032600000,753855
032610000,610382
032620000,511999
032630000,475140
032640000,441889
032650000,443365
032660000,583673
032670000,823042
032680000,1366120
032690000,1589301
0326100000,1760477
0326110000,1871505
0326120000,1749343
0326130000,1697742
0326140000,1776619
0326150000,1744645
0326160000,1627726
0326170000,1464762
0326180000,1362543
0326190000,1324733
0326200000,1390911
0326210000,1465194
0326220000,1310098
0326230000,1006881
032700000,774990
032710000,603188
032720000,514956
032730000,467064
032740000,439071
032750000,433538
032760000,535746
032770000,804122
032780000,1272295
032790000,1471736
0327100000,1669351
0327110000,1752746
0327120000,1639245
0327130000,1609847
0327140000,1581421
0327150000,1478862
0327160000,1391832
0327170000,1261686
0327180000,1175969
0327190000,1123621
0327200000,1176048
0327210000,1177725
0327220000,1104609
0327230000,955179
032800000,716124
032810000,547082
032820000,483798
032830000,421172
032840000,371873
032850000,348128
032860000,378388
032870000,492007
032880000,629758
032890000,782007
0328100000,1000625
0328110000,1036272
0328120000,1050362
0328130000,1055136
0328140000,1056647
0328150000,1111898
0328160000,1140092
0328170000,1171743
0328180000,1145969
0328190000,1140926
0328200000,1149620
0328210000,1190668
0328220000,1086871
0328230000,948447
032900000,790397
032910000,640901
032920000,495238
032930000,423374
032940000,401020
032950000,369208
032960000,401527
032970000,514421
032980000,676668
032990000,912167
0329100000,1163826
0329110000,1296186
0329120000,1330429
0329130000,1395323
0329140000,1504502
0329150000,1486952
0329160000,1496436
0329170000,1385227
0329180000,1377019
0329190000,1367234
0329200000,1467316
0329210000,1353550
0329220000,1166320
0329230000,929245
033000000,833075
033010000,696562
033020000,621549
033030000,497488
033040000,448440
033050000,494990
033060000,724910
033070000,1087381
033080000,1447142
033090000,1735367
0330100000,1935942
0330110000,1770676
0330120000,1863744
0330130000,1945478
0330140000,1950945
0330150000,1794686
0330160000,1576768
0330170000,1418051
0330180000,1400457
0330190000,1387792
0330200000,1445139
0330210000,1347981
0330220000,1087987
0330230000,829628
033100000,659564
033110000,527998
033120000,472456
033130000,427370
033140000,405516
033150000,459686
033160000,704203
033170000,1102966
033180000,1440898
033190000,1686760
0331100000,1730419
0331110000,1632840
0331120000,1709694
0331130000,1816929
0331140000,1747432
0331150000,1639602
0331160000,1403263
0331170000,1295734
0331180000,1222493
0331190000,1267109
0331200000,1366583
0331210000,1265153
0331220000,1041204
0331230000,817473
04100000,701718
04110000,586817
04120000,502092
04130000,428130
04140000,403050
04150000,440363
04160000,623581
04170000,970976
04180000,1255867
04190000,1505660
041100000,1616168
041110000,1562445
041120000,1680816
041130000,1695527
041140000,1746760
041150000,1570928
041160000,1340197
041170000,1216505
041180000,1100987
041190000,1269609
041200000,1362478
041210000,1276776
041220000,1048658
041230000,815940
04200000,640307
04210000,486680
04220000,409988
04230000,353889
04240000,367205
04250000,413089
04260000,670321
04270000,995777
04280000,1327330
04290000,1564989
042100000,1658728
042110000,1585946
042120000,1671047
042130000,1710103
042140000,1706022
042150000,1525595
042160000,1331755
042170000,1175518
042180000,1139459
042190000,1141519
042200000,1222740
042210000,1220763
042220000,1037956
042230000,813857
04300000,639271
04310000,509471
04320000,420073
04330000,392672
04340000,376740
04350000,373146
04360000,474074
04370000,604259
04380000,779813
04390000,1016551
043100000,1201186
043110000,1271156
043120000,1273863
043130000,1238407
043140000,1262372
043150000,1268026
043160000,1360606
043170000,1336433
043180000,1345102
043190000,1314507
043200000,1361716
043210000,1390214
043220000,1219841
043230000,955052
04400000,830507
04410000,690561
04420000,584622
04430000,564763
04440000,546327
04450000,453891
04460000,429340
04470000,558446
04480000,715905
04490000,873578
044100000,1021731
044110000,1055510
044120000,1089235
044130000,1125780
044140000,1135402
044150000,1146326
044160000,1164443
044170000,1130833
044180000,1080958
044190000,1076881
044200000,1157675
044210000,1150417
044220000,994952
044230000,858660
04500000,669361
04510000,552722
04520000,471216
04530000,402884
04540000,347745
04550000,373881
04560000,445743
04570000,567966
04580000,736071
04590000,901748
045100000,1045122
045110000,1038275
045120000,1029087
045130000,1100608
045140000,1054433
045150000,1081081
045160000,1189419
045170000,1255891
045180000,1250572
045190000,1228195
045200000,1301912
045210000,1306118
045220000,1167164
045230000,901224
04600000,690814
04610000,531200
04620000,447114
04630000,387008
04640000,362710
04650000,368290
04660000,430114
04670000,642568
04680000,866023
04690000,1157319
046100000,1357495
046110000,1377228
046120000,1373436
046130000,1417126
046140000,1391180
046150000,1452568
046160000,1503294
046170000,1532226
046180000,1501653
046190000,1477474
046200000,1482028
046210000,1417710
046220000,1143664
046230000,881630
04700000,678516
04710000,514108
04720000,448347
04730000,399220
04740000,393402
04750000,459847
04760000,680195
04770000,1048248
04780000,1423370
04790000,1706308
047100000,1885098
047110000,1805757
047120000,1859063
047130000,1906508
047140000,1889963
047150000,1719248
047160000,1512521
047170000,1551067
047180000,1511509
047190000,1412633
047200000,1476317
047210000,1321320
047220000,1091241
047230000,847228
04800000,746196
04810000,653814
04820000,603253
04830000,565975
04840000,577877
04850000,587640
04860000,744274
04870000,1107843
04880000,1511217
04890000,1688430
048100000,1844367
048110000,1748635
048120000,1867936
048130000,1938263
048140000,1890034
048150000,1706191
048160000,1488813
048170000,1353496
048180000,1344592
048190000,1376725
048200000,1398724
048210000,1318367
048220000,1114202
048230000,879090
04900000,653492
04910000,567759
04920000,498356
04930000,441708
04940000,442546
04950000,542890
04960000,706433
04970000,1103567
04980000,1439346
04990000,1668492
049100000,1783488
049110000,1665775
049120000,1749884
049130000,1787829
049140000,1704851
049150000,1537238
049160000,1341598
049170000,1215449
049180000,1204479
049190000,1317539
049200000,1437578
049210000,1298784
049220000,1082678
049230000,829476
041000000,680401
041010000,524054
041020000,468203
041030000,434255
041040000,412187
041050000,486649
041060000,717316
041070000,1102948
041080000,1389833
041090000,1647121
0410100000,1875430
0410110000,1657780
0410120000,1551836
0410130000,1539932
0410140000,1408599
0410150000,1268220
0410160000,1208693
0410170000,1041092
0410180000,1018874
0410190000,1095400
0410200000,1206720
0410210000,1161813
0410220000,965938
0410230000,752581
041100000,601608
041110000,491996
041120000,424536
041130000,366041
041140000,351695
041150000,375040
041160000,435610
041170000,598999
041180000,793752
041190000,954501
0411100000,1072413
0411110000,1098716
0411120000,1146144
0411130000,1185737
0411140000,1192755
0411150000,1239355
0411160000,1248152
0411170000,1179619
0411180000,1131245
0411190000,1151625
0411200000,1202574
0411210000,1202727
0411220000,1040672
0411230000,835769
041200000,693122
041210000,565765
041220000,497989
041230000,474645
041240000,478848
041250000,420513
041260000,420009
041270000,565064
041280000,797567
041290000,1061057
0412100000,1242736
0412110000,1262963
0412120000,1305924
0412130000,1319944
0412140000,1330484
0412150000,1368882
0412160000,1401568
0412170000,1386702
0412180000,1421709
0412190000,1453255
0412200000,1469011
0412210000,1389324
0412220000,1048570
0412230000,751561
041300000,577656
041310000,451282
041320000,406464
041330000,360810
041340000,355441
041350000,442147
041360000,682915
041370000,1180588
041380000,1483271
041390000,1800991
0413100000,1923118
0413110000,1973310
0413120000,1917424
0413130000,2042520
0413140000,2015599
0413150000,1881587
0413160000,1618778
0413170000,1444139
0413180000,1429598
0413190000,1534744
0413200000,1562703
0413210000,1428150
0413220000,1079595
0413230000,768439
041400000,595613
041410000,474948
041420000,410659
041430000,402999
041440000,421061
041450000,520976
041460000,817570
041470000,1389600
041480000,1627051
041490000,1840306
0414100000,1901180
0414110000,1873879
0414120000,1833985
0414130000,1926400
0414140000,1881656
0414150000,1736259
0414160000,1518048
0414170000,1377471
0414180000,1350515
0414190000,1425543
0414200000,1439789
0414210000,1268625
0414220000,953368
0414230000,692883
041500000,514714
041510000,442803
041520000,388888
041530000,326058
041540000,350735
041550000,455188
041560000,732225
041570000,1228760
041580000,1483433
041590000,1729119
0415100000,1711964
0415110000,1628259
0415120000,1622178
0415130000,1775639
0415140000,1786116
0415150000,1549155
0415160000,1288545
0415170000,1188629
0415180000,1195771
0415190000,1249578
0415200000,1317901
0415210000,1172622
0415220000,938736
0415230000,716851
041600000,535039
041610000,457902
041620000,416535
041630000,393622
041640000,413518
041650000,517571
041660000,783018
041670000,1284238
041680000,1505550
041690000,1750181
0416100000,1802568
0416110000,1673141
0416120000,1722778
0416130000,1868631
0416140000,1896870
0416150000,1713404
0416160000,1500013
0416170000,1364569
0416180000,1336132
0416190000,1315743
0416200000,1312427
0416210000,1191604
0416220000,936484
0416230000,726169
041700000,512139
041710000,420329
041720000,372536
041730000,353670
041740000,354054
041750000,409849
041760000,673612
041770000,1298027
041780000,1488699
041790000,1821417
0417100000,1870471
0417110000,1703924
0417120000,1578835
0417130000,1570170
0417140000,1523719
0417150000,1436493
0417160000,1338440
0417170000,1173597
0417180000,1093164
0417190000,1142358
0417200000,1158029
0417210000,1109588
0417220000,900572
0417230000,700360
041800000,570739
041810000,470596
041820000,438961
041830000,422364
041840000,343110
041850000,413180
041860000,437905
041870000,564085
041880000,742921
041890000,884420
0418100000,994485
0418110000,1008754
0418120000,1089453
0418130000,1070109
0418140000,1067490
0418150000,1075213
0418160000,1064742
0418170000,1065663
0418180000,1055004
0418190000,1085418
0418200000,1150457
0418210000,1137718
0418220000,938459
0418230000,717043
041900000,613513
041910000,554601
041920000,452359
041930000,384245
041940000,316382
041950000,300801
041960000,429631
041970000,627815
041980000,976983
041990000,1208838
0419100000,1285876
0419110000,1347076
0419120000,1622792
0419130000,1713136
0419140000,1330962
0419150000,1315530
0419160000,1287189
0419170000,1278528
0419180000,1386076
0419190000,1485793
0419200000,1466699
0419210000,1307542
0419220000,1014112
0419230000,771110
042000000,542271
042010000,424684
042020000,361967
042030000,345529
042040000,336654
042050000,409874
042060000,665862
042070000,1186921
042080000,1497221
042090000,1793074
0420100000,1959345
0420110000,1818028
0420120000,1793421
0420130000,1950175
0420140000,1874186
0420150000,1700730
0420160000,1500186
0420170000,1356527
0420180000,1370115
0420190000,1446902
0420200000,1557308
0420210000,1359274
0420220000,929416
0420230000,651315
042100000,472959
042110000,410332
042120000,344055
042130000,305681
042140000,388391
042150000,471473
042160000,800235
042170000,1374525
042180000,1595202
042190000,1820869
0421100000,1855200
0421110000,1778820
0421120000,1797467
0421130000,1921494
0421140000,1853831
0421150000,1667838
0421160000,1453931
0421170000,1293955
0421180000,1335665
0421190000,1375325
0421200000,1432950
0421210000,1259163
0421220000,983023
0421230000,725345
042200000,579752
042210000,495801
042220000,462263
042230000,412359
042240000,448497
042250000,589779
042260000,906491
042270000,1397582
042280000,1588725
042290000,1841893
0422100000,1908541
0422110000,1844305
0422120000,1833532
0422130000,1979668
0422140000,1902414
0422150000,1809554
0422160000,1502053
0422170000,1356860
0422180000,1318882
0422190000,1380555
0422200000,1443406
0422210000,1276642
0422220000,953623
0422230000,712010
042300000,609611
042310000,512570
042320000,448551
042330000,419960
042340000,394963
042350000,508176
042360000,809689
042370000,1287602
042380000,1640335
042390000,1805440
0423100000,1833396
0423110000,1744976
0423120000,1717033
0423130000,1828900
0423140000,1803243
0423150000,1601952
0423160000,1413608
0423170000,1242383
0423180000,1260606
0423190000,1323101
0423200000,1341730
0423210000,1218975
0423220000,919901
0423230000,647143
042400000,558746
042410000,469980
042420000,427880
042430000,404910
042440000,370918
042450000,487963
042460000,804977
042470000,1312170
042480000,1570969
042490000,1819725
0424100000,2082293
0424110000,1642404
0424120000,1552707
0424130000,1480894
0424140000,1341911
0424150000,1191446
0424160000,1059699
0424170000,1007209
0424180000,981969
0424190000,1058947
0424200000,1122295
0424210000,1083255
0424220000,876891
0424230000,667475
042500000,653424
042510000,555794
042520000,482507
042530000,439724
042540000,372265
042550000,363321
042560000,446107
042570000,603070
042580000,799102
042590000,965603
0425100000,1073732
0425110000,1123375
0425120000,1108960
0425130000,1122574
0425140000,1153180
0425150000,1136159
0425160000,1182672
0425170000,1161918
0425180000,1114967
0425190000,1141415
0425200000,1144919
0425210000,1149426
0425220000,922083
0425230000,742808
042600000,651704
042610000,559959
042620000,500847
042630000,505418
042640000,494061
042650000,522957
042660000,542565
042670000,741465
042680000,938270
042690000,1205062
0426100000,1405507
0426110000,1425772
0426120000,1400966
0426130000,1452981
0426140000,1441067
0426150000,1485087
0426160000,1484712
0426170000,1506422
0426180000,1513488
0426190000,1527658
0426200000,1566916
0426210000,1448659
0426220000,1090635
0426230000,768595
042700000,659768
042710000,549064
042720000,496364
042730000,579700
042740000,387370
042750000,428323
042760000,697459
042770000,1249614
042780000,1572174
042790000,1863571
0427100000,2050265
0427110000,1959214
0427120000,1981009
0427130000,2156018
0427140000,2316366
0427150000,2182189
0427160000,1959480
0427170000,1825637
0427180000,1921080
0427190000,1809749
0427200000,1722312
0427210000,1579462
0427220000,1274888
0427230000,924376
042800000,859770
042810000,460021
042820000,411269
042830000,359461
042840000,349559
042850000,483603
042860000,754355
042870000,1300938
042880000,1543732
042890000,1771070
0428100000,1827869
0428110000,1847931
0428120000,1818517
0428130000,1925434
0428140000,1929674
0428150000,1775886
0428160000,1546211
0428170000,1403953
0428180000,1341875
0428190000,1363105
0428200000,1337017
0428210000,1135294
0428220000,829720
0428230000,620356
042900000,466682
042910000,375636
042920000,334337
042930000,312629
042940000,328216
042950000,426616
042960000,690508
042970000,1216169
042980000,1512516
042990000,1721700
0429100000,1768585
0429110000,1678177
0429120000,1640748
0429130000,1746187
0429140000,1709557
0429150000,1513022
0429160000,1325990
0429170000,1209823
0429180000,1204315
0429190000,1265068
0429200000,1379927
0429210000,1239844
0429220000,931869
0429230000,655899
043000000,561544
043010000,471439
043020000,471897
043030000,403416
043040000,395048
043050000,522606
043060000,767267
043070000,1263837
043080000,1617084
043090000,1769319
0430100000,1818051
0430110000,1748089
0430120000,1627689
0430130000,1734983
0430140000,1546796
0430150000,1447641
0430160000,1242512
0430170000,1097172
0430180000,1010886
0430190000,1009053
0430200000,1077849
0430210000,1029639
0430220000,867330
0430230000,662024
05100000,567914
05110000,478211
05120000,428136
05130000,408090
05140000,348440
05150000,373191
05160000,474416
05170000,644519
05180000,864294
05190000,1131774
051100000,1274370
051110000,1311781
051120000,1286017
051130000,1307627
051140000,1294916
051150000,1297260
051160000,1305112
051170000,1269791
051180000,1252234
051190000,1224595
051200000,1260603
051210000,1299943
051220000,1094885
051230000,801002
05200000,619442
05210000,469069
05220000,383521
05230000,330005
05240000,311014
05250000,345152
05260000,406581
05270000,537927
05280000,714428
05290000,886917
052100000,988755
052110000,1000696
052120000,1095716
052130000,1066062
052140000,1055473
052150000,1067946
052160000,1072412
052170000,1050986
052180000,1098006
052190000,1118535
052200000,1179716
052210000,1132266
052220000,947702
052230000,768457
05300000,611882
05310000,487767
05320000,415797
05330000,349497
05340000,310708
05350000,322940
05360000,390881
05370000,552184
05380000,817520
05390000,1157749
053100000,1344991
053110000,1381596
053120000,1399354
053130000,1438401
053140000,1474952
053150000,1586276
053160000,1638236
053170000,1625028
053180000,1612997
053190000,1570870
053200000,1545982
053210000,1429660
053220000,1058913
053230000,751066
05400000,614675
05410000,456818
05420000,412266
05430000,406841
05440000,403240
05450000,514866
05460000,771419
05470000,1277247
05480000,1551783
05490000,1787882
054100000,1875507
054110000,1832158
054120000,1834692
054130000,1973186
054140000,1913094
054150000,1745303
054160000,1568726
054170000,1384651
054180000,1392691
054190000,1424949
054200000,1522862
054210000,1392965
054220000,1071158
054230000,769561
05500000,541812
05510000,414793
05520000,358854
05530000,326236
05540000,335948
05550000,440996
05560000,710623
05570000,1265131
05580000,1503382
05590000,1730965
055100000,1797499
055110000,1731348
055120000,1742246
055130000,1943660
055140000,1891010
055150000,1726002
055160000,1487407
055170000,1344537
055180000,1321975
055190000,1363301
055200000,1388280
055210000,1256084
055220000,982777
055230000,721837
05600000,557957
05610000,462709
05620000,405323
05630000,354117
05640000,372044
05650000,474836
05660000,742305
05670000,1266687
05680000,1559689
05690000,1903472
056100000,1922294
056110000,1866413
056120000,1842263
056130000,1860382
056140000,1827846
056150000,1664312
056160000,1495212
056170000,1341226
056180000,1288300
056190000,1294112
056200000,1283282
056210000,1168586
056220000,998885
056230000,728715
05700000,557756
05710000,457546
05720000,450979
05730000,392841
05740000,429923
05750000,546262
05760000,770846
05770000,1239919
05780000,1514116
05790000,1778990
057100000,1831277
057110000,1690227
057120000,1708077
057130000,1849726
057140000,1763637
057150000,1586295
057160000,1401305
057170000,1251647
057180000,1223980
057190000,1290475
057200000,1344770
057210000,1202793
057220000,945007
057230000,719732
05800000,554270
05810000,501893
05820000,434607
05830000,408442
05840000,415763
05850000,525185
05860000,792013
05870000,1289088
05880000,1517776
05890000,1724854
058100000,1686862
058110000,1551396
058120000,1471519
058130000,1516511
058140000,1380852
058150000,1233816
058160000,1095446
058170000,1028038
058180000,1005699
058190000,1010842
058200000,1064097
058210000,1036306
058220000,880182
058230000,727420
05900000,625986
05910000,506837
05920000,414264
05930000,351228
05940000,346380
05950000,396611
05960000,464794
05970000,611141
05980000,758078
05990000,898642
059100000,1016691
059110000,1012189
059120000,1055780
059130000,1048754
059140000,1054339
059150000,1098191
059160000,1106024
059170000,1027578
059180000,1007366
059190000,1022158
059200000,1082268
059210000,1054541
059220000,912033
059230000,727511
051000000,591436
051010000,436073
051020000,370494
051030000,317888
051040000,282138
051050000,289507
051060000,372765
051070000,521414
051080000,774149
051090000,1017432
0510100000,1177797
0510110000,1163812
0510120000,1192930
0510130000,1193947
0510140000,1138145
0510150000,1189585
0510160000,1244398
0510170000,1242759
0510180000,1318698
0510190000,1388099
0510200000,1420599
0510210000,1319118
0510220000,1001625
0510230000,735753
051100000,551633
051110000,446982
051120000,379939
051130000,331193
051140000,309899
051150000,421676
051160000,667962
051170000,1219017
051180000,1513236
051190000,1806990
0511100000,1848732
0511110000,1793103
0511120000,1839184
0511130000,1935735
0511140000,1952297
0511150000,1783626
0511160000,1525801
0511170000,1371435
0511180000,1341815
0511190000,1406108
0511200000,1441433
0511210000,1329567
0511220000,1031628
0511230000,767110
051200000,601086
051210000,547860
051220000,433488
051230000,382432
051240000,399803
051250000,482612
051260000,783101
051270000,1270553
051280000,1564776
051290000,1806227
0512100000,1904548
0512110000,1837586
0512120000,1731052
0512130000,1830747
0512140000,1755611
0512150000,1638868
0512160000,1400215
0512170000,1292001
0512180000,1303692
0512190000,1326514
0512200000,1329450
0512210000,1231126
0512220000,973143
0512230000,686192
051300000,574498
051310000,480591
051320000,397296
051330000,364191
051340000,369830
051350000,489229
051360000,785825
051370000,1279222
051380000,1563202
051390000,1727868
0513100000,1752705
0513110000,1607319
0513120000,1681977
0513130000,1717345
0513140000,1550877
0513150000,1315338
0513160000,1082730
0513170000,986468
0513180000,1015402
0513190000,1065904
0513200000,1120932
0513210000,1081536
0513220000,927742
0513230000,718197
051400000,567407
051410000,441547
051420000,403047
051430000,352287
051440000,359303
051450000,379212
051460000,463550
051470000,610600
051480000,848343
051490000,1067124
0514100000,1183740
0514110000,1246492
0514120000,1212911
0514130000,1195422
0514140000,1204572
0514150000,1218104
0514160000,1246374
0514170000,1232761
0514180000,1251005
0514190000,1321617
0514200000,1366539
0514210000,1361372
0514220000,1053550
0514230000,757497
051500000,614317
051510000,481689
051520000,411719
051530000,348166
051540000,342591
051550000,394822
051560000,609958
051570000,830244
051580000,1089756
051590000,1325990
0515100000,1406946
0515110000,1354931
0515120000,1339474
0515130000,1360046
0515140000,1285420
0515150000,1199437
0515160000,1114549
0515170000,1055882
0515180000,1034031
0515190000,1075514
0515200000,1123830
0515210000,1067590
0515220000,901781
0515230000,711636
051600000,560200
051610000,450333
051620000,379578
051630000,304020
051640000,293810
051650000,325830
051660000,428934
051670000,558977
051680000,704297
051690000,867327
0516100000,1021185
0516110000,1030504
0516120000,1015971
0516130000,1032574
0516140000,1014776
0516150000,1029229
0516160000,1050297
0516170000,1049012
0516180000,1030557
0516190000,1067660
0516200000,1142799
0516210000,1146392
0516220000,953704
0516230000,756383
051700000,622495
051710000,458925
051720000,354647
051730000,332070
051740000,296713
051750000,313679
051760000,383515
051770000,520102
051780000,764747
051790000,1039059
0517100000,1233148
0517110000,1298348
0517120000,1302306
0517130000,1342829
0517140000,1336410
0517150000,1364869
0517160000,1381217
0517170000,1390367
0517180000,1416993
0517190000,1454151
0517200000,1498617
0517210000,1383585
0517220000,1078437
0517230000,720581
051800000,520124
051810000,375208
051820000,313275
051830000,273190
051840000,276398
051850000,400617
051860000,679922
051870000,1177107
051880000,1508321
051890000,1779023
0518100000,1808819
0518110000,1790869
0518120000,1847228
0518130000,2047151
0518140000,2099360
0518150000,1887817
0518160000,1525734
0518170000,1297447
0518180000,1330677
0518190000,1396308
0518200000,1464211
0518210000,1314189
0518220000,984387
0518230000,715555
051900000,541052
051910000,427680
051920000,370147
051930000,336702
051940000,346623
051950000,456256
051960000,769166
051970000,1259722
051980000,1549044
051990000,1794750
0519100000,1914999
0519110000,1790795
0519120000,1820998
0519130000,1960407
0519140000,1924408
0519150000,1753200
0519160000,1568323
0519170000,1419643
0519180000,1379126
0519190000,1458103
0519200000,1529101
0519210000,1329121
0519220000,1006690
0519230000,723820
052000000,601790
052010000,460061
052020000,395427
052030000,387730
052040000,383768
052050000,487596
052060000,757863
052070000,1215073
052080000,1517559
052090000,1756500
0520100000,1859879
0520110000,1742537
0520120000,1775769
0520130000,1902448
0520140000,1890213
0520150000,1737936
0520160000,1480395
0520170000,1381897
0520180000,1302219
0520190000,1343216
0520200000,1377821
0520210000,1228040
0520220000,926851
0520230000,685780
052100000,626469
052110000,538539
052120000,481663
052130000,510412
052140000,491891
052150000,587083
052160000,864750
052170000,1339310
052180000,1553921
052190000,1810727
0521100000,1824651
0521110000,1785237
0521120000,1792588
0521130000,1888830
0521140000,1890095
0521150000,1705755
0521160000,1492384
0521170000,1365217
0521180000,1333890
0521190000,1366992
0521200000,1376976
0521210000,1264506
0521220000,992208
0521230000,782793
052200000,673358
052210000,526875
052220000,483314
052230000,413103
052240000,343045
052250000,446220
052260000,707044
052270000,1187680
052280000,1415086
052290000,1582557
0522100000,1614736
0522110000,1513148
0522120000,1459859
0522130000,1439294
0522140000,1367465
0522150000,1247393
0522160000,1085722
0522170000,1036072
0522180000,979237
0522190000,1008600
0522200000,1068824
0522210000,1038134
0522220000,896464
0522230000,667323
052300000,553714
052310000,437563
052320000,388784
052330000,355196
052340000,338893
052350000,368224
052360000,436881
052370000,554225
052380000,718469
052390000,884477
0523100000,996688
0523110000,1015505
0523120000,1042553
0523130000,1027219
0523140000,997843
0523150000,1004532
0523160000,1038572
0523170000,1048887
0523180000,1028641
0523190000,1053720
0523200000,1076006
0523210000,1048315
0523220000,895362
0523230000,663164
052400000,728347
052410000,542873
052420000,453341
052430000,392491
052440000,412305
052450000,441065
052460000,541594
052470000,706526
052480000,945959
052490000,1022134
0524100000,1140002
0524110000,1161160
0524120000,1156375
0524130000,1128147
0524140000,1069208
0524150000,1134642
0524160000,1164667
0524170000,1152591
0524180000,1182460
0524190000,1199340
0524200000,1231684
0524210000,1208981
0524220000,1057473
0524230000,818544
052500000,640937
052510000,484739
052520000,406155
052530000,354363
052540000,341530
052550000,361389
052560000,398113
052570000,593521
052580000,853501
052590000,1166499
0525100000,1361836
0525110000,1397798
0525120000,1421119
0525130000,1479026
0525140000,1535920
0525150000,1577387
0525160000,1553134
0525170000,1536089
0525180000,1480719
0525190000,1409161
0525200000,1375921
0525210000,1335544
0525220000,1085704
0525230000,780226
052600000,580709
052610000,485057
052620000,409661
052630000,286297
052640000,269067
052650000,356724
052660000,615410
052670000,1050158
052680000,1397096
052690000,1725057
