q,user-throughput,QoE,total rev,rev in percentage,ed,eb,U,ce,Objective
0.8464500000000001,393131.1631500001,1.0,869862.7863,1.0,60164.399999999994,97475.24185932317,464447,24009205.463999998,1.0
0.8464500000000003,502630.4745000001,1.0,1112146.7490000003,1.0,76918.1,96428.9397763492,593810,31027992.359,1.0
0.8464500000000003,460006.63830000017,1.0,1017834.9966000002,1.0,70585.69999999998,94719.53153719897,543454,28987429.418999992,1.0
0.8464500000000001,457065.2245500001,1.0,1011326.6691,1.0,69974.9,94636.57157964505,539979,28761783.146999996,1.0
0.8464500000000003,342230.7388500001,1.0,757237.8177000002,1.0,52464.7,92823.15185506013,404313,21985857.182,1.0
0.8464500000000001,332577.82305000006,1.0,735879.2661000001,1.0,51057.5,91681.13042420454,392909,21662676.099999998,1.0
0.8464500000000003,287598.3165000001,1.0,636355.2330000001,1.0,44114.29999999999,92217.98918086698,339770,18607852.882999994,1.0
0.8464500000000003,298241.5788000001,1.0,659905.0776000002,1.0,45826.899999999994,92423.95517946516,352344,19287167.402999997,1.0
0.8464500000000001,332430.54075000004,1.0,735553.3815000001,1.0,51057.5,94800.3266143047,392735,20949913.4,1.0
0.8464500000000003,447645.92895000015,1.0,990485.0379000001,1.0,68567.7,98599.45252688526,528851,27050643.327,1.0
0.8464500000000003,568242.1998000002,1.0,1257322.7196000002,1.0,87034.0,100998.26041538532,671324,33520274.759999998,1.0
0.6583500000000014,588628.1016000013,0.8600000000000001,1302429.6432000026,1.0,66333.0,102020.74595148317,894096,25291446.24,0.93
0.6583500000000013,676008.2637000014,0.8600000000000001,1495771.607400003,1.0,71418.0,100993.01593203214,1026822,27507356.880000003,0.93
0.6583500000000002,727025.7802500002,0.8600000000000001,1608655.6605000005,1.0,69146.9,98372.54063118077,1104315,27342067.198,0.93
0.6583500000000008,758444.2173000008,0.8600000000000001,1678173.7546000017,1.0,74501.2,95283.33827253945,1152038,30414369.888,0.93
0.6583500000000009,797072.9035500011,0.8600000000000001,1763645.6271000018,1.0,76555.7,95171.43769911308,1210713,31289845.704,0.93
0.6583500000000008,851873.957550001,0.8600000000000001,1884901.335100002,1.0,83741.0,95886.97713999433,1293953,33971211.47,0.93
0.658349999999998,946427.5012499971,0.8600000000000001,2094115.5024999944,1.0,87863.79999999999,96586.96897768108,1437575,35385388.173999995,0.93
0.6583499999999979,971998.4735999969,0.8600000000000001,2150695.187199994,1.0,90173.99999999999,96998.8280294786,1476416,36161577.47999999,0.93
0.6583499999999979,999657.0737999968,0.8600000000000001,2211894.067599993,1.0,92537.09999999999,96948.05975720036,1518428,37128660.633,0.93
0.6583500000000009,942495.8350500013,0.8600000000000001,2085416.0901000022,1.0,89580.29999999999,98178.87434725265,1431603,35491714.85999999,0.93
0.6583500000000008,938306.0956500011,0.8600000000000001,2076145.6513000024,1.0,89142.2,99895.91416415805,1425239,34711081.258,0.93
0.6583500000000008,935009.0788500011,0.8600000000000001,2068850.497700002,1.0,87595.9,100176.33277461113,1420231,34013487.97,0.93
0.6583500000000008,800063.787600001,0.8600000000000001,1770263.415200002,1.0,78789.29999999999,99696.20938663019,1215256,30741221.180999998,0.93
0.6583500000000015,635852.8638000014,0.8600000000000001,1406921.647600003,1.0,70167.7,99867.70222434275,965828,27330319.15,0.93
0.8464500000000003,611755.6549500002,1.0,1353602.8899000003,1.0,93724.7,100671.52363255131,722731,36214286.833,1.0
0.8464500000000003,458240.09715000016,1.0,1013926.2543000001,1.0,70280.29999999999,100702.7986030018,541367,27147171.480999995,1.0
0.8464500000000003,362218.8091500001,1.0,801464.4783000002,1.0,55637.399999999994,99342.29751859614,427927,21785380.343999997,1.0
0.8464500000000001,301102.57980000007,1.0,666235.4796000001,1.0,46490.6,97229.1599379646,355724,18599494.342,1.0
0.8464500000000001,279914.24340000004,1.0,619353.0468000001,1.0,43012.5,95283.33827253945,330692,17559423.0,1.0
0.8464500000000003,290630.30040000007,1.0,643063.9608000001,1.0,44725.09999999999,92934.03578072798,343352,18720137.855999995,1.0
0.8464500000000001,365889.01635000005,1.0,809585.3727000002,1.0,56248.2,90702.0240087243,432263,24122603.052,1.0
0.8464500000000001,534801.4996500001,1.0,1183330.0593,1.0,81843.29999999999,90571.08600256473,631817,35150060.484,1.0
0.6583500000000015,565917.6600000013,0.8600000000000001,1252179.3200000026,1.0,63717.399999999994,90860.92363266801,859600,27278056.114,0.93
0.6583500000000009,769896.873900001,0.8600000000000001,1703514.507800002,1.0,75510.1,91135.53726718875,1169434,32229220.882000003,0.93
0.6583499999999983,915591.0455999976,0.8600000000000001,2025885.131199995,1.0,85022.7,91459.1004593861,1390736,36161004.537,0.93
0.6583499999999985,946030.5161999979,0.8600000000000001,2093237.112399996,1.0,87863.79999999999,90063.60272373582,1436972,37948375.21999999,0.93
0.4702499999999995,716212.3814999992,0.8200000000000001,1584729.3629999987,1.0,64136.0,88381.50962551463,1523046,28227536.32,0.91
0.4702500000000007,750558.0307500012,0.8200000000000001,1660724.3615000022,1.0,83128.2,86759.16140600313,1596083,37270528.47,0.91
0.4702499999999984,724512.7642499976,0.8200000000000001,1603095.228499995,1.0,64679.0,86772.70905769052,1540697,28994302.119999997,0.91
0.4702499999999995,714990.6719999992,0.8200000000000001,1582026.1439999987,1.0,61516.399999999994,88876.25383595288,1520448,26923882.788,0.91
0.4702499999999994,719384.217749999,0.8200000000000001,1591747.5354999984,1.0,61874.7,90803.65567108993,1529791,26505883.985999998,0.91
