q,user-throughput,ed,QoE,Revenue per user,Revenue,Revenue in percentage,eb,U,ce
0.8464499999999999,393131.16315,60164.399999999994,1,2.2,869862.7862999999,1,186890.77945890822,464447,24009205.463999998
0.8464499999999999,502630.47449999995,76918.1,1,2.2,1112146.749,1,184884.6883930487,593810,31027992.359
0.8464499999999999,460006.63829999993,70585.69999999998,1,2.2,1017834.9966,1,181607.21370168726,543454,28987429.418999992
0.8464499999999999,457065.22455,69974.9,1,2.2,1011326.6690999999,1,181448.1532999341,539979,28761783.146999996
0.8464499999999999,342230.73884999997,52464.7,1,2.2,757237.8176999999,1,177971.2557888415,404313,21985857.182
0.8464499999999999,332577.82304999995,51057.5,1,2.2,735879.2661,1,175781.64054603546,392909,21662676.099999998
0.8464499999999999,287598.31649999996,44114.29999999999,1,2.2,636355.2329999999,1,176810.96809196536,339770,18607852.882999994
0.8464499999999999,298241.57879999996,45826.899999999994,1,2.2,659905.0776000001,1,177205.86986687555,352344,19287167.402999997
0.8464499999999999,332430.54075,51057.5,1,2.2,735553.3815,1,181762.12334488184,392735,20949913.4
0.8464499999999999,447645.92895,68567.7,1,2.2,990485.0379,1,189046.24585149152,528851,27050643.327
0.8464499999999999,568242.1998,87034.0,1,2.2,1257322.7196,1,193645.51708696038,671324,33520274.759999998
0.8464499999999999,756807.5591999999,115709.0,1,2.2,1674552.3983999998,1,195605.94432142237,894096,44117527.519999996
0.8464499999999999,869153.4818999999,132860.9,1,2.2,1923134.9238,1,193635.46175841705,1026822,51172704.244
0.8464499999999999,934747.4317499999,142671.4,1,2.2,2068271.5635,1,188611.18418611074,1104315,56415124.988
0.8464499999999999,975142.5650999999,149269.3,1,2.2,2157651.9702,1,182688.20902134018,1152038,60937699.032
0.8464499999999999,1024808.0188499999,156650.59999999998,1,2.2,2267544.3776999996,1,182473.66033194342,1210713,64026233.23199999
0.8464499999999999,1095266.51685,167470.09999999998,1,2.2,2423444.5737,1,183845.57510013535,1293953,67937595.467
0.5925149999999999,851784.7511249998,37418.8,0.72,0.2,201260.5,0.09090909090909091,185187.68020974824,1437575,15069673.324000001
0.5925149999999999,874798.6262399999,38401.5,0.72,0.2,206698.24,0.09090909090909091,185977.3439002342,1476416,15399769.53
0.5925149999999999,899691.3664199999,39437.1,0.72,0.2,212579.91999999998,0.09090909090909091,185880.00511146203,1518428,15823347.633
0.8464499999999999,1211780.3593499998,185285.69999999998,1,2.2,2681249.2587,1,188239.8648431901,1431603,73410194.33999999
0.8464499999999999,1206393.55155,184582.09999999998,1,2.2,2669330.1231,1,191531.97167588258,1425239,71874423.91899998
0.8464499999999999,1202154.5299499999,183878.5,1,2.2,2659950.6399000003,1,192069.62258787514,1420231,71400021.55
0.8464499999999999,1028653.4411999999,157314.3,1,2.2,2276052.9624,1,191149.07463636855,1215256,61379320.430999994
0.8464499999999999,817525.1105999999,125161.19999999998,1,2.2,1808899.2612,1,191477.88049004343,965828,48750287.39999999
0.8464499999999999,611755.65495,93724.7,1,2.2,1353602.8899,1,193019.05963112897,722731,36214286.833
0.8464499999999999,458240.09715,70280.29999999999,1,2.2,1013926.2542999999,1,193079.0236126852,541367,27147171.480999995
0.8464499999999999,362218.80915,55637.399999999994,1,2.2,801464.4783,1,190470.51397198875,427927,21785380.343999997
0.8464499999999999,301102.57979999995,46490.6,1,2.2,666235.4796,1,186418.96280868826,355724,18599494.342
0.8464499999999999,279914.2434,43012.5,1,2.2,619353.0467999999,1,182688.20902134018,330692,17559423.0
0.8464499999999999,290630.30039999995,44725.09999999999,1,2.2,643063.9607999999,1,178183.85524386447,343352,18720137.855999995
0.8464499999999999,365889.01635,56248.2,1,2.2,809585.3727,1,173904.38476629183,432263,24122603.052
0.8464499999999999,534801.4996499999,81843.29999999999,1,2.2,1183330.0593,1,173653.33531450105,631817,35150060.484
0.8464499999999999,727608.4199999999,111181.99999999999,1,2.2,1609944.84,1,174209.04545764386,859600,47598126.019999996
0.8464499999999999,989867.4092999999,151074.69999999998,1,2.2,2190232.9386,1,174735.56640005604,1169434,64481703.45399999
0.5925149999999999,824031.9410399998,36170.7,0.72,0.2,194703.04,0.09090909090909091,175355.93908178015,1390736,15383760.417
0.5925149999999999,851427.4645799999,37418.8,0.72,0.2,201176.08,0.09090909090909091,172680.3298237368,1436972,16161179.72
0.5925149999999999,902427.6006899999,39609.7,0.72,0.2,213226.44,0.09090909090909091,169455.22687192564,1523046,17433021.163999997
0.5925149999999999,945703.1187449999,41535.2,0.72,0.2,223451.62,0.09090909090909091,166344.6736943725,1596083,18622306.919999998
0.5925149999999999,912886.0829549999,40034.7,0.72,0.2,215697.58,0.09090909090909091,166370.64881518675,1540697,17946755.315999996
0.5925149999999999,900888.2467199998,39556.799999999996,0.72,0.2,212862.71999999997,0.09090909090909091,170403.80755105882,1520448,17312824.656
0.5925149999999999,906424.1143649998,39782.3,0.72,0.2,214170.74,0.09090909090909091,174099.2447146737,1529791,17041941.674000002
0.5925149999999999,874658.7926999999,38401.5,0.72,0.2,206665.19999999998,0.09090909090909091,175806.50240646812,1476180,16290684.330000002
0.5925149999999999,870033.6206099999,38189.0,0.72,0.2,205572.36,0.09090909090909091,176635.09094775812,1468374,16124541.47
0.5925149999999999,861705.2297699999,37803.899999999994,0.72,0.2,203604.52000000002,0.09090909090909091,178811.84984265247,1454318,15767628.650999997
0.8464499999999999,1163266.9240499998,177678.8,1,2.2,2573905.8681,1,184263.45756855322,1374289,71915494.3
