q,user-throughput,ed,QoE,Revenue per user,Revenue,Revenue in percentage,eb,U,ce
0.8464499999999999,393131.16315,15346.5,1,2.2,869862.7862999999,1,52767.47305953065,464447,6124174.29
0.8464499999999999,502630.47449999995,19568.1,1,2.2,1112146.749,1,52201.065467999455,593810,7893575.858999999
0.8464499999999999,460006.63829999993,18160.899999999998,1,2.2,1017834.9966,1,51275.69045495483,543454,7458136.802999999
0.8464499999999999,457065.22455,17550.1,1,2.2,1011326.6690999999,1,51230.78071950052,539979,7213617.602999999
0.8464499999999999,342230.73884999997,13633.9,1,2.2,757237.8176999999,1,50249.099888169476,404313,5713422.134
0.8464499999999999,332577.82304999995,12930.3,1,2.2,735879.2661,1,49630.8753632891,392909,5486067.683999999
0.8464499999999999,287598.31649999996,11217.699999999999,1,2.2,636355.2329999999,1,49921.49972531779,339770,4731738.037
0.8464499999999999,298241.57879999996,11563.0,1,2.2,659905.0776000001,1,50032.99783575997,352344,4866519.81
0.8464499999999999,332430.54075,12930.3,1,2.2,735553.3815,1,51319.428249016135,392735,5305560.6959999995
0.8464499999999999,447645.92895,17457.3,1,2.2,990485.0379,1,53376.05586458214,528851,6887079.4229999995
0.8464499999999999,568242.1998,22037.199999999997,1,2.2,1257322.7196,1,54674.63207959781,671324,8487407.207999999
0.8464499999999999,756807.5591999999,29073.199999999997,1,2.2,1674552.3983999998,1,55228.146766513586,894096,11085029.695999999
0.8464499999999999,869153.4818999999,33560.299999999996,1,2.2,1923134.9238,1,54671.7930188397,1026822,12926085.148
0.8464499999999999,934747.4317499999,36016.399999999994,1,2.2,2068271.5635,1,53253.21885371579,1104315,14241604.887999998
0.8464499999999999,975142.5650999999,37423.59999999999,1,2.2,2157651.9702,1,51580.90289813908,1152038,15277810.463999996
0.8464499999999999,1024808.0188499999,39494.5,1,2.2,2267544.3776999996,1,51520.32638269793,1210713,16142192.040000001
0.8464499999999999,1095266.51685,42003.5,1,2.2,2423444.5737,1,51907.678159923824,1293953,17039559.845
0.8464499999999999,1216835.35875,46530.5,1,2.2,2692434.2175,1,52286.613361647505,1437575,18739228.265
0.8464499999999999,1249712.3232,47937.7,1,2.2,2765179.5264000003,1,52509.570094100796,1476416,19223976.453999996
0.8464499999999999,1285273.3805999998,49305.0,1,2.2,2843863.8012,1,52482.087080069534,1518428,19782645.150000002
0.8464499999999999,1211780.3593499998,46530.5,1,2.2,2681249.2587,1,53148.37909928395,1431603,18435384.099999998
0.8464499999999999,1206393.55155,46490.6,1,2.2,2669330.1231,1,54077.8854082958,1425239,18102974.733999997
0.8464499999999999,1202154.5299499999,46437.7,1,2.2,2659950.6399000003,1,54229.68786797914,1420231,18031758.91
0.8464499999999999,1028653.4411999999,39494.5,1,2.2,2276052.9624,1,53969.77676176102,1215256,15409569.065000001
0.8464499999999999,817525.1105999999,31489.399999999994,1,2.2,1808899.2612,1,54062.61309149243,965828,12265121.299999997
0.8464499999999999,611755.65495,23749.8,1,2.2,1353602.8899,1,54497.75563326251,722731,9176685.222
0.8464499999999999,458240.09715,17855.5,1,2.2,1013926.2542999999,1,54514.6860981601,541367,6897043.984999999
0.8464499999999999,362218.80915,14337.5,1,2.2,801464.4783,1,53778.189291899835,427927,5613991.5
0.8464499999999999,301102.57979999995,11921.3,1,2.2,666235.4796,1,52634.258502602795,355724,4769354.490999999
0.8464499999999999,279914.2434,10859.399999999998,1,2.2,619353.0467999999,1,51580.90289813908,330692,4433241.455999999
0.8464499999999999,290630.30039999995,11523.099999999999,1,2.2,643063.9607999999,1,50309.126049159735,343352,4823108.736
0.8464499999999999,365889.01635,14337.5,1,2.2,809585.3727,1,49100.84362994054,432263,6148780.25
0.8464499999999999,534801.4996499999,20669.9,1,2.2,1183330.0593,1,49029.96134659658,631817,8877308.652
0.8464499999999999,727608.4199999999,27971.399999999998,1,2.2,1609944.84,1,49186.86272018009,859600,11974836.054
0.8464499999999999,989867.4092999999,38087.299999999996,1,2.2,2190232.9386,1,49335.52270075512,1169434,16256421.385999998
0.8464499999999999,1177188.4871999999,45123.3,1,2.2,2604709.4544,1,49510.68114818908,1390736,19191390.723
0.8464499999999999,1216324.9493999998,46530.5,1,2.2,2691304.8588,1,48755.239173735354,1436972,20096522.95
0.5925149999999999,902427.6006899999,9998.699999999999,0.9,0.2,213226.44,0.09090909090909091,47844.65100230914,1523046,4400627.844
0.5925149999999999,945703.1187449999,10423.7,0.9,0.2,223451.62,0.09090909090909091,46966.40526181844,1596083,4673465.8950000005
0.5925149999999999,912886.0829549999,10078.499999999998,0.9,0.2,215697.58,0.09090909090909091,46973.73917894241,1540697,4517989.979999999
0.5925149999999999,900888.2467199998,9998.699999999999,0.9,0.2,212862.71999999997,0.09090909090909091,48112.476978399936,1520448,4376131.029
0.5925149999999999,906424.1143649998,9998.699999999999,0.9,0.2,214170.74,0.09090909090909091,49155.861149298056,1529791,4283243.106
0.8464499999999999,1249512.561,47937.7,1,2.2,2764737.522,1,49637.894958126206,1476180,20336131.094
0.8464499999999999,1242905.1723,47897.799999999996,1,2.2,2750117.6646,1,49871.84188507756,1468374,20223888.094
0.8464499999999999,1231007.4711,47234.1,1,2.2,2723792.1821999997,1,50486.4364984447,1454318,19700870.768999998
0.8464499999999999,1163266.9240499998,44725.09999999999,1,2.2,2573905.8681,1,52025.66472918171,1374289,18102484.224999998
0.8464499999999999,1231664.3162999998,47234.1,1,2.2,2725245.5526,1,54765.63796914512,1455094,18161511.45
